Material_Name,Material_Type,Strength_MPa,Biodegradability,Recyclability,CO2_kg_per_kg,Cost_per_kg,Material_Safety,Category_Name,Moisture_Sensitivity,Fragility,Typical_Weight_kg,predicted_cost,predicted_co2
PLA (Bio-plastic),Biopolymer,48.37431775224944,0.95,0.2,0.4796367712525312,3.490303255620973,0.575,E-commerce,0.3,0.5,1.5,3.487403719550045,0.49576998
Mushroom Packaging,Bio-composite,4.894867002393265,1.0,1.0,0.1927414319438354,3.9257999569458426,1.0,Electronics,1.0,0.9,2.0,3.955838309036904,0.20205694
Mushroom Packaging,Bio-composite,4.894867002393265,1.0,1.0,0.1927414319438354,3.9257999569458426,1.0,Food & Beverage,0.9,0.4,0.5,3.9598505553914505,0.20205694
Mushroom Packaging,Bio-composite,4.894867002393265,1.0,1.0,0.1927414319438354,3.9257999569458426,1.0,Cosmetics,0.7,0.8,0.3,3.9598901300148457,0.20205694
Mushroom Packaging,Bio-composite,4.894867002393265,1.0,1.0,0.1927414319438354,3.9257999569458426,1.0,Pharma,1.0,0.9,0.1,3.960095831673097,0.20205694
Mushroom Packaging,Bio-composite,4.894867002393265,1.0,1.0,0.1927414319438354,3.9257999569458426,1.0,E-commerce,0.3,0.5,1.5,3.957552943385583,0.20205694
Mushroom Packaging,Bio-composite,4.935890112868553,1.0,1.0,0.2058873149764541,4.0653080923104525,1.0,Electronics,1.0,0.9,2.0,4.06266226665353,0.20205694
Mushroom Packaging,Bio-composite,4.935890112868553,1.0,1.0,0.2058873149764541,4.0653080923104525,1.0,Food & Beverage,0.9,0.4,0.5,4.065013218681304,0.20205694
Mushroom Packaging,Bio-composite,4.935890112868553,1.0,1.0,0.2058873149764541,4.0653080923104525,1.0,Cosmetics,0.7,0.8,0.3,4.0644201550732575,0.20205694
Mushroom Packaging,Bio-composite,4.935890112868553,1.0,1.0,0.2058873149764541,4.0653080923104525,1.0,Pharma,1.0,0.9,0.1,4.065731999976562,0.20205694
Mushroom Packaging,Bio-composite,4.935890112868553,1.0,1.0,0.2058873149764541,4.0653080923104525,1.0,E-commerce,0.3,0.5,1.5,4.066141700644734,0.20205694
Recycled PET,Recycled Plastic,57.46087238676782,0.0,1.0,1.1477935364123617,2.19934971431125,0.5,Electronics,1.0,0.9,2.0,2.1917900532769368,1.1863747
Recycled PET,Recycled Plastic,57.46087238676782,0.0,1.0,1.1477935364123617,2.19934971431125,0.5,Food & Beverage,0.9,0.4,0.5,2.194267194579437,1.1863747
Recycled PET,Recycled Plastic,57.46087238676782,0.0,1.0,1.1477935364123617,2.19934971431125,0.5,Cosmetics,0.7,0.8,0.3,2.195889837632724,1.1863747
Recycled PET,Recycled Plastic,57.46087238676782,0.0,1.0,1.1477935364123617,2.19934971431125,0.5,Pharma,1.0,0.9,0.1,2.1927900593419887,1.1863747
Recycled PET,Recycled Plastic,57.46087238676782,0.0,1.0,1.1477935364123617,2.19934971431125,0.5,E-commerce,0.3,0.5,1.5,2.19613061528296,1.1686141
PLA (Bio-plastic),Biopolymer,51.53384318296217,0.95,0.2,0.5232582772209472,3.5535202419326115,0.575,Electronics,1.0,0.9,2.0,3.4417717601966267,0.4999033
PLA (Bio-plastic),Biopolymer,51.53384318296217,0.95,0.2,0.5232582772209472,3.5535202419326115,0.575,Food & Beverage,0.9,0.4,0.5,3.5070786036660446,0.4999033
PLA (Bio-plastic),Biopolymer,51.53384318296217,0.95,0.2,0.5232582772209472,3.5535202419326115,0.575,Cosmetics,0.7,0.8,0.3,3.4350195487915864,0.4999033
PLA (Bio-plastic),Biopolymer,51.53384318296217,0.95,0.2,0.5232582772209472,3.5535202419326115,0.575,Pharma,1.0,0.9,0.1,3.438090423355164,0.4999033
PLA (Bio-plastic),Biopolymer,51.53384318296217,0.95,0.2,0.5232582772209472,3.5535202419326115,0.575,E-commerce,0.3,0.5,1.5,3.510210169276886,0.4999033
Mushroom Packaging,Bio-composite,5.191155601569287,1.0,1.0,0.2019313300970474,4.18126740443479,1.0,Electronics,1.0,0.9,2.0,4.17229104754308,0.20174213
Mushroom Packaging,Bio-composite,5.191155601569287,1.0,1.0,0.2019313300970474,4.18126740443479,1.0,Food & Beverage,0.9,0.4,0.5,4.173393410542129,0.20174213
Mushroom Packaging,Bio-composite,5.191155601569287,1.0,1.0,0.2019313300970474,4.18126740443479,1.0,Cosmetics,0.7,0.8,0.3,4.159072197029347,0.20174213
Mushroom Packaging,Bio-composite,5.191155601569287,1.0,1.0,0.2019313300970474,4.18126740443479,1.0,Pharma,1.0,0.9,0.1,4.171416159332786,0.20174213
Mushroom Packaging,Bio-composite,5.191155601569287,1.0,1.0,0.2019313300970474,4.18126740443479,1.0,E-commerce,0.3,0.5,1.5,4.171654638271072,0.20174213
Cardboard,Paper,15.494842411838562,1.0,1.0,0.8023009447576792,0.6876166288283057,1.0,Electronics,1.0,0.9,2.0,0.6867954545828067,0.8011514
Cardboard,Paper,15.494842411838562,1.0,1.0,0.8023009447576792,0.6876166288283057,1.0,Food & Beverage,0.9,0.4,0.5,0.6870992119999478,0.8011514
Cardboard,Paper,15.494842411838562,1.0,1.0,0.8023009447576792,0.6876166288283057,1.0,Cosmetics,0.7,0.8,0.3,0.686677554002489,0.8011514
Cardboard,Paper,15.494842411838562,1.0,1.0,0.8023009447576792,0.6876166288283057,1.0,Pharma,1.0,0.9,0.1,0.6871835435994396,0.8011514
Cardboard,Paper,15.494842411838562,1.0,1.0,0.8023009447576792,0.6876166288283057,1.0,E-commerce,0.3,0.5,1.5,0.6870992119999478,0.8011514
Virgin PET,Plastic,59.95656961352593,0.0,0.9,2.523323968817748,1.765259491032537,0.45,Electronics,1.0,0.9,2.0,1.7661638193563067,2.4625003
Virgin PET,Plastic,59.95656961352593,0.0,0.9,2.523323968817748,1.765259491032537,0.45,Food & Beverage,0.9,0.4,0.5,1.7679207374479915,2.4625003
Virgin PET,Plastic,59.95656961352593,0.0,0.9,2.523323968817748,1.765259491032537,0.45,Cosmetics,0.7,0.8,0.3,1.7677353378553755,2.4625003
Virgin PET,Plastic,59.95656961352593,0.0,0.9,2.523323968817748,1.765259491032537,0.45,Pharma,1.0,0.9,0.1,1.7661142854322642,2.4625003
Virgin PET,Plastic,59.95656961352593,0.0,0.9,2.523323968817748,1.765259491032537,0.45,E-commerce,0.3,0.5,1.5,1.766544482402707,2.4625003
PLA (Bio-plastic),Biopolymer,52.462894845125504,0.95,0.2,0.5232733085132437,3.4297184727075645,0.575,Electronics,1.0,0.9,2.0,3.4318988968198734,0.50458026
PLA (Bio-plastic),Biopolymer,52.462894845125504,0.95,0.2,0.5232733085132437,3.4297184727075645,0.575,Food & Beverage,0.9,0.4,0.5,3.425914755759978,0.50458026
PLA (Bio-plastic),Biopolymer,52.462894845125504,0.95,0.2,0.5232733085132437,3.4297184727075645,0.575,Cosmetics,0.7,0.8,0.3,3.4264558533717424,0.50458026
PLA (Bio-plastic),Biopolymer,52.462894845125504,0.95,0.2,0.5232733085132437,3.4297184727075645,0.575,Pharma,1.0,0.9,0.1,3.4277802549279697,0.50458026
PLA (Bio-plastic),Biopolymer,52.462894845125504,0.95,0.2,0.5232733085132437,3.4297184727075645,0.575,E-commerce,0.3,0.5,1.5,3.430421041207802,0.50458026
Aluminum,Metal,194.41327515477263,0.0,1.0,12.021542503723191,2.554569364158903,0.5,Electronics,1.0,0.9,2.0,2.5538558358893937,12.024816
Aluminum,Metal,194.41327515477263,0.0,1.0,12.021542503723191,2.554569364158903,0.5,Food & Beverage,0.9,0.4,0.5,2.5537616161662227,12.024816
Aluminum,Metal,194.41327515477263,0.0,1.0,12.021542503723191,2.554569364158903,0.5,Cosmetics,0.7,0.8,0.3,2.5520414159776017,12.024816
Aluminum,Metal,194.41327515477263,0.0,1.0,12.021542503723191,2.554569364158903,0.5,Pharma,1.0,0.9,0.1,2.5557931924844226,12.024816
Aluminum,Metal,194.41327515477263,0.0,1.0,12.021542503723191,2.554569364158903,0.5,E-commerce,0.3,0.5,1.5,2.555107104844666,12.024816
PLA (Bio-plastic),Biopolymer,49.36899848543365,0.95,0.2,0.515884458481822,3.532336988290696,0.575,Electronics,1.0,0.9,2.0,3.531931940580196,0.49868873
PLA (Bio-plastic),Biopolymer,49.36899848543365,0.95,0.2,0.515884458481822,3.532336988290696,0.575,Food & Beverage,0.9,0.4,0.5,3.5314883024668204,0.49868873
PLA (Bio-plastic),Biopolymer,49.36899848543365,0.95,0.2,0.515884458481822,3.532336988290696,0.575,Cosmetics,0.7,0.8,0.3,3.5321054458734404,0.49868873
PLA (Bio-plastic),Biopolymer,49.36899848543365,0.95,0.2,0.515884458481822,3.532336988290696,0.575,Pharma,1.0,0.9,0.1,3.532878211194623,0.49868873
PLA (Bio-plastic),Biopolymer,49.36899848543365,0.95,0.2,0.515884458481822,3.532336988290696,0.575,E-commerce,0.3,0.5,1.5,3.53189335017732,0.49868873
Virgin PET,Plastic,61.9459782713666,0.0,0.9,2.4119886460295854,1.7942769083847885,0.45,Electronics,1.0,0.9,2.0,1.7851132113161026,2.5163789
Virgin PET,Plastic,61.9459782713666,0.0,0.9,2.4119886460295854,1.7942769083847885,0.45,Food & Beverage,0.9,0.4,0.5,1.787610982471112,2.5163789
Virgin PET,Plastic,61.9459782713666,0.0,0.9,2.4119886460295854,1.7942769083847885,0.45,Cosmetics,0.7,0.8,0.3,1.783969876555338,2.5163789
Virgin PET,Plastic,61.9459782713666,0.0,0.9,2.4119886460295854,1.7942769083847885,0.45,Pharma,1.0,0.9,0.1,1.7882367729953992,2.5163789
Virgin PET,Plastic,61.9459782713666,0.0,0.9,2.4119886460295854,1.7942769083847885,0.45,E-commerce,0.3,0.5,1.5,1.787131286469691,2.5163789
Mushroom Packaging,Bio-composite,5.067499385944404,1.0,1.0,0.2096773790912955,3.932623172302468,1.0,Electronics,1.0,0.9,2.0,3.931080511914336,0.20205694
Mushroom Packaging,Bio-composite,5.067499385944404,1.0,1.0,0.2096773790912955,3.932623172302468,1.0,Food & Beverage,0.9,0.4,0.5,3.931371960860509,0.20205694
Mushroom Packaging,Bio-composite,5.067499385944404,1.0,1.0,0.2096773790912955,3.932623172302468,1.0,Cosmetics,0.7,0.8,0.3,3.931623476795663,0.20205694
Mushroom Packaging,Bio-composite,5.067499385944404,1.0,1.0,0.2096773790912955,3.932623172302468,1.0,Pharma,1.0,0.9,0.1,3.931880580504017,0.20205694
Mushroom Packaging,Bio-composite,5.067499385944404,1.0,1.0,0.2096773790912955,3.932623172302468,1.0,E-commerce,0.3,0.5,1.5,3.929788213488024,0.20205694
Mushroom Packaging,Bio-composite,4.862699618634386,1.0,1.0,0.2023975197150031,3.881058214322663,1.0,Electronics,1.0,0.9,2.0,3.890705097992172,0.20205694
Mushroom Packaging,Bio-composite,4.862699618634386,1.0,1.0,0.2023975197150031,3.881058214322663,1.0,Food & Beverage,0.9,0.4,0.5,3.900946698144212,0.20205694
Mushroom Packaging,Bio-composite,4.862699618634386,1.0,1.0,0.2023975197150031,3.881058214322663,1.0,Cosmetics,0.7,0.8,0.3,3.898718625518488,0.20205694
Mushroom Packaging,Bio-composite,4.862699618634386,1.0,1.0,0.2023975197150031,3.881058214322663,1.0,Pharma,1.0,0.9,0.1,3.8945315576452986,0.20205694
Mushroom Packaging,Bio-composite,4.862699618634386,1.0,1.0,0.2023975197150031,3.881058214322663,1.0,E-commerce,0.3,0.5,1.5,3.9047258961702345,0.20205694
Glass,Glass,38.2653715298313,0.0,1.0,1.0400046169982091,0.5205907822886848,0.5,Electronics,1.0,0.9,2.0,0.5175825363476703,0.99593145
Glass,Glass,38.2653715298313,0.0,1.0,1.0400046169982091,0.5205907822886848,0.5,Food & Beverage,0.9,0.4,0.5,0.5172788181732408,0.99593145
Glass,Glass,38.2653715298313,0.0,1.0,1.0400046169982091,0.5205907822886848,0.5,Cosmetics,0.7,0.8,0.3,0.5164672652770687,0.99593145
Glass,Glass,38.2653715298313,0.0,1.0,1.0400046169982091,0.5205907822886848,0.5,Pharma,1.0,0.9,0.1,0.5144403734210282,0.99593145
Glass,Glass,38.2653715298313,0.0,1.0,1.0400046169982091,0.5205907822886848,0.5,E-commerce,0.3,0.5,1.5,0.5198052415570251,0.99593145
PLA (Bio-plastic),Biopolymer,48.83285569436197,0.95,0.2,0.4962308604559408,3.3861279809047256,0.575,Electronics,1.0,0.9,2.0,3.3903215369421376,0.49793208
PLA (Bio-plastic),Biopolymer,48.83285569436197,0.95,0.2,0.4962308604559408,3.3861279809047256,0.575,Food & Beverage,0.9,0.4,0.5,3.3918019294300943,0.49793208
PLA (Bio-plastic),Biopolymer,48.83285569436197,0.95,0.2,0.4962308604559408,3.3861279809047256,0.575,Cosmetics,0.7,0.8,0.3,3.3903215369421376,0.49793208
PLA (Bio-plastic),Biopolymer,48.83285569436197,0.95,0.2,0.4962308604559408,3.3861279809047256,0.575,Pharma,1.0,0.9,0.1,3.3913084652674423,0.49793208
PLA (Bio-plastic),Biopolymer,48.83285569436197,0.95,0.2,0.4962308604559408,3.3861279809047256,0.575,E-commerce,0.3,0.5,1.5,3.3903215369421376,0.49793208
Glass,Glass,40.5946048790654,0.0,1.0,1.0337139334938477,0.5246575339877355,0.5,Electronics,1.0,0.9,2.0,0.5148400500463596,1.0050772
Glass,Glass,40.5946048790654,0.0,1.0,1.0337139334938477,0.5246575339877355,0.5,Food & Beverage,0.9,0.4,0.5,0.5195163653564815,1.0050772
Glass,Glass,40.5946048790654,0.0,1.0,1.0337139334938477,0.5246575339877355,0.5,Cosmetics,0.7,0.8,0.3,0.5186482865053369,1.0050772
Glass,Glass,40.5946048790654,0.0,1.0,1.0337139334938477,0.5246575339877355,0.5,Pharma,1.0,0.9,0.1,0.5187029365753124,1.0050772
Glass,Glass,40.5946048790654,0.0,1.0,1.0337139334938477,0.5246575339877355,0.5,E-commerce,0.3,0.5,1.5,0.5160881916610289,1.0050772
Aluminum,Metal,199.96455841976243,0.0,1.0,11.513647426278002,2.421466733795747,0.5,Electronics,1.0,0.9,2.0,2.4281261589283365,11.661241
Aluminum,Metal,199.96455841976243,0.0,1.0,11.513647426278002,2.421466733795747,0.5,Food & Beverage,0.9,0.4,0.5,2.427574756328544,11.661241
Aluminum,Metal,199.96455841976243,0.0,1.0,11.513647426278002,2.421466733795747,0.5,Cosmetics,0.7,0.8,0.3,2.4305918139289524,11.661241
Aluminum,Metal,199.96455841976243,0.0,1.0,11.513647426278002,2.421466733795747,0.5,Pharma,1.0,0.9,0.1,2.4310062876587724,11.661241
Aluminum,Metal,199.96455841976243,0.0,1.0,11.513647426278002,2.421466733795747,0.5,E-commerce,0.3,0.5,1.5,2.4311696364233306,11.661241
Mushroom Packaging,Bio-composite,5.205310046985985,1.0,1.0,0.2070882315359994,3.899250216012879,1.0,Electronics,1.0,0.9,2.0,3.90914584394982,0.20205694
Mushroom Packaging,Bio-composite,5.205310046985985,1.0,1.0,0.2070882315359994,3.899250216012879,1.0,Food & Beverage,0.9,0.4,0.5,3.904567153193848,0.20205694
Mushroom Packaging,Bio-composite,5.205310046985985,1.0,1.0,0.2070882315359994,3.899250216012879,1.0,Cosmetics,0.7,0.8,0.3,3.904094362897648,0.20205694
Mushroom Packaging,Bio-composite,5.205310046985985,1.0,1.0,0.2070882315359994,3.899250216012879,1.0,Pharma,1.0,0.9,0.1,3.9065164363400298,0.20205694
Mushroom Packaging,Bio-composite,5.205310046985985,1.0,1.0,0.2070882315359994,3.899250216012879,1.0,E-commerce,0.3,0.5,1.5,3.9060147332475466,0.20205694
Virgin PET,Plastic,60.47649171800381,0.0,0.9,2.584660168561028,1.82757304931248,0.45,Electronics,1.0,0.9,2.0,1.8223441837537804,2.5231793
Virgin PET,Plastic,60.47649171800381,0.0,0.9,2.584660168561028,1.82757304931248,0.45,Food & Beverage,0.9,0.4,0.5,1.827166180814136,2.5171542
Virgin PET,Plastic,60.47649171800381,0.0,0.9,2.584660168561028,1.82757304931248,0.45,Cosmetics,0.7,0.8,0.3,1.8284602299778292,2.5171542
Virgin PET,Plastic,60.47649171800381,0.0,0.9,2.584660168561028,1.82757304931248,0.45,Pharma,1.0,0.9,0.1,1.8269283951447903,2.5171542
Virgin PET,Plastic,60.47649171800381,0.0,0.9,2.584660168561028,1.82757304931248,0.45,E-commerce,0.3,0.5,1.5,1.8271010210475345,2.5171542
Aluminum,Metal,190.0862321681105,0.0,1.0,12.363805790749598,2.3796780552472607,0.5,Electronics,1.0,0.9,2.0,2.4043961560842755,12.1890545
Aluminum,Metal,190.0862321681105,0.0,1.0,12.363805790749598,2.3796780552472607,0.5,Food & Beverage,0.9,0.4,0.5,2.395200922106693,12.1890545
Aluminum,Metal,190.0862321681105,0.0,1.0,12.363805790749598,2.3796780552472607,0.5,Cosmetics,0.7,0.8,0.3,2.422178747922442,12.089923
Aluminum,Metal,190.0862321681105,0.0,1.0,12.363805790749598,2.3796780552472607,0.5,Pharma,1.0,0.9,0.1,2.386890642220608,12.1890545
Aluminum,Metal,190.0862321681105,0.0,1.0,12.363805790749598,2.3796780552472607,0.5,E-commerce,0.3,0.5,1.5,2.4085827973003364,12.1890545
Recycled PET,Recycled Plastic,55.082028695746125,0.0,1.0,1.2434206949925013,2.071684890149589,0.5,Electronics,1.0,0.9,2.0,2.074455356670056,1.2077423
Recycled PET,Recycled Plastic,55.082028695746125,0.0,1.0,1.2434206949925013,2.071684890149589,0.5,Food & Beverage,0.9,0.4,0.5,2.076053167315728,1.2077423
Recycled PET,Recycled Plastic,55.082028695746125,0.0,1.0,1.2434206949925013,2.071684890149589,0.5,Cosmetics,0.7,0.8,0.3,2.07331295077044,1.2077423
Recycled PET,Recycled Plastic,55.082028695746125,0.0,1.0,1.2434206949925013,2.071684890149589,0.5,Pharma,1.0,0.9,0.1,2.0791650373215096,1.2046822
Recycled PET,Recycled Plastic,55.082028695746125,0.0,1.0,1.2434206949925013,2.071684890149589,0.5,E-commerce,0.3,0.5,1.5,2.0770639811404745,1.2077423
Glass,Glass,41.35654235283746,0.0,1.0,1.0126189338063394,0.5001785001418798,0.5,Electronics,1.0,0.9,2.0,0.4994416051121147,1.0094516
Glass,Glass,41.35654235283746,0.0,1.0,1.0126189338063394,0.5001785001418798,0.5,Food & Beverage,0.9,0.4,0.5,0.5003433585402811,1.0094516
Glass,Glass,41.35654235283746,0.0,1.0,1.0126189338063394,0.5001785001418798,0.5,Cosmetics,0.7,0.8,0.3,0.4992661269329103,1.0094516
Glass,Glass,41.35654235283746,0.0,1.0,1.0126189338063394,0.5001785001418798,0.5,Pharma,1.0,0.9,0.1,0.4996161267150654,1.0094516
Glass,Glass,41.35654235283746,0.0,1.0,1.0126189338063394,0.5001785001418798,0.5,E-commerce,0.3,0.5,1.5,0.4991772328106765,1.0094516
Mushroom Packaging,Bio-composite,4.847554536089459,1.0,1.0,0.1951263520573573,3.8800023525928418,1.0,Electronics,1.0,0.9,2.0,3.87907924105991,0.20205694
Mushroom Packaging,Bio-composite,4.847554536089459,1.0,1.0,0.1951263520573573,3.8800023525928418,1.0,Food & Beverage,0.9,0.4,0.5,3.890321536014453,0.20205694
Mushroom Packaging,Bio-composite,4.847554536089459,1.0,1.0,0.1951263520573573,3.8800023525928418,1.0,Cosmetics,0.7,0.8,0.3,3.881264228384396,0.20205694
Mushroom Packaging,Bio-composite,4.847554536089459,1.0,1.0,0.1951263520573573,3.8800023525928418,1.0,Pharma,1.0,0.9,0.1,3.882288474056277,0.20205694
Mushroom Packaging,Bio-composite,4.847554536089459,1.0,1.0,0.1951263520573573,3.8800023525928418,1.0,E-commerce,0.3,0.5,1.5,3.8834438223201913,0.20205694
Cardboard,Paper,14.379664779831195,1.0,1.0,0.8381333598526706,0.6682336300203167,1.0,Electronics,1.0,0.9,2.0,0.6752971178782785,0.8042747
Cardboard,Paper,14.379664779831195,1.0,1.0,0.8381333598526706,0.6682336300203167,1.0,Food & Beverage,0.9,0.4,0.5,0.6721456815304875,0.8042747
Cardboard,Paper,14.379664779831195,1.0,1.0,0.8381333598526706,0.6682336300203167,1.0,Cosmetics,0.7,0.8,0.3,0.6719288666472235,0.8042747
Cardboard,Paper,14.379664779831195,1.0,1.0,0.8381333598526706,0.6682336300203167,1.0,Pharma,1.0,0.9,0.1,0.6757337492457133,0.8042747
Cardboard,Paper,14.379664779831195,1.0,1.0,0.8381333598526706,0.6682336300203167,1.0,E-commerce,0.3,0.5,1.5,0.6749419396138715,0.8042747
Cardboard,Paper,14.999814915976629,1.0,1.0,0.8144736384858118,0.718338593086142,1.0,Electronics,1.0,0.9,2.0,0.7086055741556369,0.8019982
Cardboard,Paper,14.999814915976629,1.0,1.0,0.8144736384858118,0.718338593086142,1.0,Food & Beverage,0.9,0.4,0.5,0.7095992681623194,0.8019982
Cardboard,Paper,14.999814915976629,1.0,1.0,0.8144736384858118,0.718338593086142,1.0,Cosmetics,0.7,0.8,0.3,0.7100436143899641,0.8019982
Cardboard,Paper,14.999814915976629,1.0,1.0,0.8144736384858118,0.718338593086142,1.0,Pharma,1.0,0.9,0.1,0.7107476838809081,0.8019982
Cardboard,Paper,14.999814915976629,1.0,1.0,0.8144736384858118,0.718338593086142,1.0,E-commerce,0.3,0.5,1.5,0.7098545139082648,0.8019982
Virgin PET,Plastic,57.94991458649229,0.0,0.9,2.575109603247836,1.866679284262708,0.45,Electronics,1.0,0.9,2.0,1.8668181719518449,2.547284
Virgin PET,Plastic,57.94991458649229,0.0,0.9,2.575109603247836,1.866679284262708,0.45,Food & Beverage,0.9,0.4,0.5,1.8665756556801891,2.547284
Virgin PET,Plastic,57.94991458649229,0.0,0.9,2.575109603247836,1.866679284262708,0.45,Cosmetics,0.7,0.8,0.3,1.8670833694319928,2.547284
Virgin PET,Plastic,57.94991458649229,0.0,0.9,2.575109603247836,1.866679284262708,0.45,Pharma,1.0,0.9,0.1,1.8669486743755648,2.547284
Virgin PET,Plastic,57.94991458649229,0.0,0.9,2.575109603247836,1.866679284262708,0.45,E-commerce,0.3,0.5,1.5,1.8662014726909484,2.547284
PLA (Bio-plastic),Biopolymer,50.50430740288432,0.95,0.2,0.4899246919709303,3.5094212435187213,0.575,Electronics,1.0,0.9,2.0,3.5070610924853,0.49868873
PLA (Bio-plastic),Biopolymer,50.50430740288432,0.95,0.2,0.4899246919709303,3.5094212435187213,0.575,Food & Beverage,0.9,0.4,0.5,3.507846910999531,0.49868873
PLA (Bio-plastic),Biopolymer,50.50430740288432,0.95,0.2,0.4899246919709303,3.5094212435187213,0.575,Cosmetics,0.7,0.8,0.3,3.5109294548948218,0.49868873
PLA (Bio-plastic),Biopolymer,50.50430740288432,0.95,0.2,0.4899246919709303,3.5094212435187213,0.575,Pharma,1.0,0.9,0.1,3.504169731688082,0.49868873
PLA (Bio-plastic),Biopolymer,50.50430740288432,0.95,0.2,0.4899246919709303,3.5094212435187213,0.575,E-commerce,0.3,0.5,1.5,3.508494558936192,0.49868873
Glass,Glass,40.186577144390185,0.0,1.0,0.9826896834227236,0.5227351481222596,0.5,Electronics,1.0,0.9,2.0,0.522449742479777,1.0050772
Glass,Glass,40.186577144390185,0.0,1.0,0.9826896834227236,0.5227351481222596,0.5,Food & Beverage,0.9,0.4,0.5,0.5224528527657311,1.0050772
Glass,Glass,40.186577144390185,0.0,1.0,0.9826896834227236,0.5227351481222596,0.5,Cosmetics,0.7,0.8,0.3,0.5223768635889338,1.0050772
Glass,Glass,40.186577144390185,0.0,1.0,0.9826896834227236,0.5227351481222596,0.5,Pharma,1.0,0.9,0.1,0.5223102052699986,1.0050772
Glass,Glass,40.186577144390185,0.0,1.0,0.9826896834227236,0.5227351481222596,0.5,E-commerce,0.3,0.5,1.5,0.5218198197904811,1.0050772
PLA (Bio-plastic),Biopolymer,48.4811787222896,0.95,0.2,0.4797886121996507,3.558185176521886,0.575,Electronics,1.0,0.9,2.0,3.5453593315192715,0.49576998
PLA (Bio-plastic),Biopolymer,48.4811787222896,0.95,0.2,0.4797886121996507,3.558185176521886,0.575,Food & Beverage,0.9,0.4,0.5,3.5487487674405065,0.49576998
PLA (Bio-plastic),Biopolymer,48.4811787222896,0.95,0.2,0.4797886121996507,3.558185176521886,0.575,Cosmetics,0.7,0.8,0.3,3.548656574753567,0.49576998
PLA (Bio-plastic),Biopolymer,48.4811787222896,0.95,0.2,0.4797886121996507,3.558185176521886,0.575,Pharma,1.0,0.9,0.1,3.5454803741641303,0.49576998
PLA (Bio-plastic),Biopolymer,48.4811787222896,0.95,0.2,0.4797886121996507,3.558185176521886,0.575,E-commerce,0.3,0.5,1.5,3.549013169685124,0.49576998
Virgin PET,Plastic,58.70867426978163,0.0,0.9,2.416637040711904,1.7272401493863552,0.45,Electronics,1.0,0.9,2.0,1.735548267273429,2.4555304
Virgin PET,Plastic,58.70867426978163,0.0,0.9,2.416637040711904,1.7272401493863552,0.45,Food & Beverage,0.9,0.4,0.5,1.7452938279029668,2.4523518
