product_id,product_name,category,material_type,weight_kg,volume_m3,shelf_life_days,packaging_required
P07932,Trash Bag,Household,Recycled Cardboard,1.601,0.0016,467,True
P07933,Trash Bag,Household,Bagasse,1.558,0.0015,101,True
P07934,Trash Bag,Household,Bamboo Fiber,0.552,0.0013,388,True
P07935,Trash Bag,Household,Mushroom Mycelium,1.522,0.0019,694,True
P07936,Trash Bag,Household,Bagasse,0.523,0.0011,249,True
P07937,Trash Bag,Household,Recycled Cardboard,0.814,0.0014,500,True
P07938,Trash Bag,Household,Bamboo Fiber,1.008,0.0013,150,True
P07939,Trash Bag,Household,Bagasse,1.985,0.0011,437,True
P07940,Trash Bag,Household,Bioplastic (PLA),1.733,0.0006,572,True
P07941,Trash Bag,Household,Bamboo Fiber,0.509,0.0012,617,True
P07942,Trash Bag,Household,Recycled Cardboard,0.878,0.0016,349,True
P07943,Trash Bag,Household,Bioplastic (PLA),0.806,0.0015,178,True
P07944,Trash Bag,Household,Bioplastic (PLA),0.848,0.0015,469,True
P07945,Trash Bag,Household,Recycled Cardboard,0.939,0.0009,591,True
P07946,Trash Bag,Household,Bamboo Fiber,1.283,0.0016,556,True
P07947,Trash Bag,Household,Bioplastic (PLA),2.0,0.0009,158,True
P07948,Trash Bag,Household,Bioplastic (PLA),1.099,0.0013,465,True
P07949,Trash Bag,Household,Mushroom Mycelium,1.093,0.0009,402,True
P07950,Trash Bag,Household,Bagasse,0.646,0.0009,593,True
P07951,Trash Bag,Household,Bagasse,1.786,0.002,361,True
P07952,Trash Bag,Household,Bamboo Fiber,0.952,0.0014,472,True
P07953,Trash Bag,Household,Bioplastic (PLA),1.84,0.0014,376,True
P07954,Trash Bag,Household,Recycled Cardboard,1.889,0.0007,653,True
P07955,Trash Bag,Household,Recycled Cardboard,1.299,0.0018,461,True
P07956,Trash Bag,Household,Recycled Cardboard,1.709,0.0018,367,True
P07957,Trash Bag,Household,Recycled Cardboard,0.796,0.0019,31,True
P07958,Trash Bag,Household,Bagasse,1.788,0.0019,33,True
P07959,Trash Bag,Household,Mushroom Mycelium,0.922,0.0008,64,True
P07960,Trash Bag,Household,Mushroom Mycelium,1.799,0.0008,699,True
P07961,Trash Bag,Household,Bagasse,1.061,0.0014,214,True
P07962,Trash Bag,Household,Mushroom Mycelium,0.642,0.0018,399,True
P07963,Trash Bag,Household,Mushroom Mycelium,1.811,0.002,381,True
P07964,Trash Bag,Household,Bioplastic (PLA),1.952,0.0009,726,True
P07965,Trash Bag,Household,Bioplastic (PLA),0.911,0.0019,507,True
P07966,Trash Bag,Household,Bioplastic (PLA),1.47,0.0019,659,True
P07967,Trash Bag,Household,Recycled Cardboard,1.614,0.0012,381,True
P07968,Trash Bag,Household,Bagasse,1.666,0.0018,51,True
P07969,Trash Bag,Household,Mushroom Mycelium,0.92,0.0016,156,True
P07970,Trash Bag,Household,Mushroom Mycelium,0.758,0.0011,170,True
P07971,Trash Bag,Household,Mushroom Mycelium,1.038,0.0019,103,True
P07972,Trash Bag,Household,Bagasse,0.615,0.0019,56,True
P07973,Trash Bag,Household,Mushroom Mycelium,1.789,0.0005,99,True
P07974,Trash Bag,Household,Bagasse,1.923,0.0006,547,True
P07975,Trash Bag,Household,Mushroom Mycelium,1.155,0.0016,360,True
P07976,Trash Bag,Household,Mushroom Mycelium,1.433,0.0007,275,True
P07977,Trash Bag,Household,Mushroom Mycelium,1.072,0.0007,31,True
P07978,Trash Bag,Household,Recycled Cardboard,0.848,0.0018,721,True
P07979,Trash Bag,Household,Bioplastic (PLA),1.622,0.0013,637,True
P07980,Trash Bag,Household,Mushroom Mycelium,0.839,0.0017,500,True
P07981,Trash Bag,Household,Bamboo Fiber,0.598,0.0019,360,True
P07982,Trash Bag,Household,Recycled Cardboard,0.63,0.0014,339,True
P07983,Trash Bag,Household,Bamboo Fiber,1.912,0.0013,133,True
P07984,Trash Bag,Household,Bamboo Fiber,1.358,0.0005,614,True
P07985,Trash Bag,Household,Bioplastic (PLA),1.136,0.0015,349,True
P07986,Trash Bag,Household,Mushroom Mycelium,1.432,0.0008,721,True
P07987,Trash Bag,Household,Bagasse,0.516,0.0013,674,True
P07988,Trash Bag,Household,Mushroom Mycelium,1.306,0.0017,81,True
P07989,Trash Bag,Household,Bamboo Fiber,1.117,0.0009,498,True
P07990,Trash Bag,Household,Bamboo Fiber,1.485,0.0005,221,True
P07991,Trash Bag,Household,Bagasse,0.669,0.0013,665,True
P07992,Trash Bag,Household,Bioplastic (PLA),0.73,0.0006,314,True
P07993,Trash Bag,Household,Bagasse,1.732,0.0007,187,True
P07994,Trash Bag,Household,Recycled Cardboard,0.568,0.0009,385,True
P07995,Trash Bag,Household,Bagasse,1.822,0.001,31,True
P07996,Trash Bag,Household,Bamboo Fiber,0.911,0.0013,305,True
P07997,Trash Bag,Household,Bioplastic (PLA),0.83,0.0006,403,True
P07998,Trash Bag,Household,Recycled Cardboard,1.005,0.0018,121,True
P07999,Trash Bag,Household,Recycled Cardboard,0.927,0.001,520,True
P08000,Trash Bag,Household,Bamboo Fiber,1.68,0.0009,243,True
P08001,T-Shirt,Apparel,Bagasse,0.234,0.0007,409,True
P08002,T-Shirt,Apparel,Bioplastic (PLA),0.195,0.0007,97,True
P08003,T-Shirt,Apparel,Bamboo Fiber,0.271,0.0003,42,True
P08004,T-Shirt,Apparel,Bioplastic (PLA),0.242,0.0009,276,True
P08005,T-Shirt,Apparel,Bamboo Fiber,0.219,0.0006,356,True
P08006,T-Shirt,Apparel,Bagasse,0.273,0.0009,95,True
P08007,T-Shirt,Apparel,Recycled Cardboard,0.152,0.0008,201,True
P08008,T-Shirt,Apparel,Bagasse,0.159,0.001,399,True
P08009,T-Shirt,Apparel,Mushroom Mycelium,0.201,0.0005,666,True
P08010,T-Shirt,Apparel,Bamboo Fiber,0.242,0.0002,306,True
P08011,T-Shirt,Apparel,Bioplastic (PLA),0.129,0.0007,612,True
P08012,T-Shirt,Apparel,Bamboo Fiber,0.252,0.0002,537,True
P08013,T-Shirt,Apparel,Bioplastic (PLA),0.126,0.0005,229,True
P08014,T-Shirt,Apparel,Mushroom Mycelium,0.252,0.0008,532,True
P08015,T-Shirt,Apparel,Mushroom Mycelium,0.206,0.0002,491,True
P08016,T-Shirt,Apparel,Recycled Cardboard,0.269,0.0006,54,True
P08017,T-Shirt,Apparel,Recycled Cardboard,0.17,0.0006,264,True
P08018,T-Shirt,Apparel,Mushroom Mycelium,0.128,0.0008,624,True
P08019,T-Shirt,Apparel,Mushroom Mycelium,0.103,0.0004,598,True
P08020,T-Shirt,Apparel,Mushroom Mycelium,0.257,0.0004,497,True
P08021,T-Shirt,Apparel,Recycled Cardboard,0.203,0.0006,99,True
P08022,T-Shirt,Apparel,Mushroom Mycelium,0.142,0.0003,354,True
P08023,T-Shirt,Apparel,Bioplastic (PLA),0.254,0.0005,185,True
P08024,T-Shirt,Apparel,Recycled Cardboard,0.258,0.0008,456,True
P08025,T-Shirt,Apparel,Bamboo Fiber,0.178,0.0009,218,True
P08026,T-Shirt,Apparel,Recycled Cardboard,0.228,0.0002,244,True
P08027,T-Shirt,Apparel,Bamboo Fiber,0.162,0.0003,628,True
P08028,T-Shirt,Apparel,Recycled Cardboard,0.195,0.0003,202,True
P08029,T-Shirt,Apparel,Bioplastic (PLA),0.113,0.0005,307,True
P08030,T-Shirt,Apparel,Bioplastic (PLA),0.221,0.0007,58,True
P08031,T-Shirt,Apparel,Recycled Cardboard,0.243,0.0003,545,True
P08032,T-Shirt,Apparel,Recycled Cardboard,0.156,0.0006,439,True
P08033,T-Shirt,Apparel,Mushroom Mycelium,0.239,0.0007,124,True
P08034,T-Shirt,Apparel,Bagasse,0.195,0.0006,146,True
P08035,T-Shirt,Apparel,Bagasse,0.291,0.0005,195,True
P08036,T-Shirt,Apparel,Bioplastic (PLA),0.192,0.0006,517,True
P08037,T-Shirt,Apparel,Bamboo Fiber,0.196,0.0004,517,True
P08038,T-Shirt,Apparel,Bioplastic (PLA),0.159,0.001,445,True
P08039,T-Shirt,Apparel,Bamboo Fiber,0.177,0.001,170,True
P08040,T-Shirt,Apparel,Bagasse,0.246,0.0009,581,True
P08041,T-Shirt,Apparel,Bioplastic (PLA),0.119,0.0002,78,True
P08042,T-Shirt,Apparel,Bamboo Fiber,0.15,0.0001,288,True
P08043,T-Shirt,Apparel,Bamboo Fiber,0.119,0.0005,349,True
P08044,T-Shirt,Apparel,Bioplastic (PLA),0.158,0.0009,520,True
P08045,T-Shirt,Apparel,Recycled Cardboard,0.272,0.0003,475,True
P08046,T-Shirt,Apparel,Recycled Cardboard,0.198,0.0006,463,True
P08047,T-Shirt,Apparel,Bamboo Fiber,0.208,0.0002,233,True
P08048,T-Shirt,Apparel,Bioplastic (PLA),0.254,0.0006,271,True
P08049,T-Shirt,Apparel,Bioplastic (PLA),0.232,0.0003,519,True
P08050,T-Shirt,Apparel,Bioplastic (PLA),0.27,0.0006,511,True
P08051,T-Shirt,Apparel,Bagasse,0.129,0.0003,125,True
P08052,T-Shirt,Apparel,Mushroom Mycelium,0.154,0.0008,489,True
P08053,T-Shirt,Apparel,Recycled Cardboard,0.269,0.0002,621,True
P08054,T-Shirt,Apparel,Bamboo Fiber,0.274,0.0007,632,True
P08055,T-Shirt,Apparel,Bioplastic (PLA),0.196,0.0006,466,True
P08056,T-Shirt,Apparel,Bioplastic (PLA),0.29,0.0009,692,True
P08057,T-Shirt,Apparel,Bamboo Fiber,0.176,0.0006,236,True
P08058,T-Shirt,Apparel,Bioplastic (PLA),0.167,0.0004,402,True
P08059,T-Shirt,Apparel,Bagasse,0.246,0.0006,539,True
P08060,T-Shirt,Apparel,Bagasse,0.138,0.0007,587,True
P08061,T-Shirt,Apparel,Mushroom Mycelium,0.103,0.0004,724,True
P08062,T-Shirt,Apparel,Bagasse,0.103,0.0002,83,True
P08063,T-Shirt,Apparel,Bagasse,0.23,0.0008,201,True
P08064,T-Shirt,Apparel,Bamboo Fiber,0.224,0.0003,708,True
P08065,T-Shirt,Apparel,Bagasse,0.206,0.0004,333,True
P08066,T-Shirt,Apparel,Mushroom Mycelium,0.29,0.0006,101,True
P08067,T-Shirt,Apparel,Mushroom Mycelium,0.121,0.0007,493,True
P08068,T-Shirt,Apparel,Bagasse,0.169,0.0002,516,True
P08069,T-Shirt,Apparel,Bagasse,0.193,0.0001,258,True
P08070,T-Shirt,Apparel,Mushroom Mycelium,0.126,0.0001,352,True
P08071,T-Shirt,Apparel,Bioplastic (PLA),0.26,0.0008,220,True
P08072,T-Shirt,Apparel,Recycled Cardboard,0.13,0.0002,553,True
P08073,T-Shirt,Apparel,Bamboo Fiber,0.226,0.0002,623,True
P08074,T-Shirt,Apparel,Bamboo Fiber,0.238,0.0005,199,True
P08075,T-Shirt,Apparel,Recycled Cardboard,0.149,0.0003,293,True
P08076,T-Shirt,Apparel,Bagasse,0.297,0.0004,127,True
P08077,T-Shirt,Apparel,Bioplastic (PLA),0.269,0.0006,704,True
P08078,T-Shirt,Apparel,Bagasse,0.247,0.0003,262,True
P08079,T-Shirt,Apparel,Recycled Cardboard,0.186,0.0002,444,True
P08080,T-Shirt,Apparel,Bioplastic (PLA),0.108,0.0009,40,True
P08081,T-Shirt,Apparel,Recycled Cardboard,0.106,0.0006,151,True
P08082,T-Shirt,Apparel,Bioplastic (PLA),0.138,0.0003,151,True
P08083,T-Shirt,Apparel,Bioplastic (PLA),0.148,0.0006,586,True
P08084,T-Shirt,Apparel,Recycled Cardboard,0.249,0.0008,85,True
P08085,T-Shirt,Apparel,Bamboo Fiber,0.24,0.0003,93,True
P08086,T-Shirt,Apparel,Bagasse,0.131,0.0007,468,True
P08087,T-Shirt,Apparel,Recycled Cardboard,0.21,0.0003,667,True
P08088,T-Shirt,Apparel,Bioplastic (PLA),0.282,0.0006,503,True
P08089,T-Shirt,Apparel,Recycled Cardboard,0.153,0.0001,295,True
P08090,T-Shirt,Apparel,Recycled Cardboard,0.131,0.0009,263,True
P08091,T-Shirt,Apparel,Bagasse,0.194,0.0002,629,True
P08092,T-Shirt,Apparel,Bamboo Fiber,0.15,0.0007,602,True
P08093,T-Shirt,Apparel,Bamboo Fiber,0.113,0.0005,173,True
P08094,T-Shirt,Apparel,Bamboo Fiber,0.137,0.0009,659,True
P08095,T-Shirt,Apparel,Bioplastic (PLA),0.299,0.0004,233,True
P08096,T-Shirt,Apparel,Mushroom Mycelium,0.199,0.0002,45,True
P08097,T-Shirt,Apparel,Bamboo Fiber,0.174,0.0001,210,True
P08098,T-Shirt,Apparel,Bamboo Fiber,0.268,0.0007,128,True
P08099,T-Shirt,Apparel,Bamboo Fiber,0.185,0.001,206,True
P08100,T-Shirt,Apparel,Recycled Cardboard,0.226,0.0006,664,True
P08101,T-Shirt,Apparel,Bioplastic (PLA),0.177,0.0006,119,True
P08102,T-Shirt,Apparel,Bioplastic (PLA),0.207,0.0001,282,True
P08103,T-Shirt,Apparel,Bagasse,0.159,0.0005,96,True
P08104,T-Shirt,Apparel,Bamboo Fiber,0.291,0.0007,227,True
P08105,T-Shirt,Apparel,Mushroom Mycelium,0.13,0.0007,628,True
P08106,T-Shirt,Apparel,Bamboo Fiber,0.204,0.0006,557,True
P08107,T-Shirt,Apparel,Recycled Cardboard,0.186,0.0003,50,True
P08108,T-Shirt,Apparel,Recycled Cardboard,0.244,0.0007,642,True
P08109,T-Shirt,Apparel,Bamboo Fiber,0.269,0.0007,706,True
P08110,T-Shirt,Apparel,Bamboo Fiber,0.11,0.0006,276,True
P08111,T-Shirt,Apparel,Bioplastic (PLA),0.251,0.0004,602,True
P08112,T-Shirt,Apparel,Bagasse,0.275,0.0009,662,True
P08113,T-Shirt,Apparel,Recycled Cardboard,0.116,0.0002,30,True
P08114,T-Shirt,Apparel,Bamboo Fiber,0.171,0.0005,668,True
P08115,T-Shirt,Apparel,Bioplastic (PLA),0.218,0.0001,651,True
P08116,T-Shirt,Apparel,Bagasse,0.134,0.0004,204,True
P08117,T-Shirt,Apparel,Mushroom Mycelium,0.212,0.0006,260,True
P08118,T-Shirt,Apparel,Recycled Cardboard,0.284,0.0006,730,True
P08119,T-Shirt,Apparel,Mushroom Mycelium,0.238,0.0007,423,True
P08120,T-Shirt,Apparel,Bamboo Fiber,0.197,0.0001,450,True
P08121,T-Shirt,Apparel,Bagasse,0.206,0.0008,525,True
P08122,T-Shirt,Apparel,Bagasse,0.12,0.0009,721,True
P08123,T-Shirt,Apparel,Bamboo Fiber,0.194,0.0008,452,True
P08124,T-Shirt,Apparel,Bamboo Fiber,0.289,0.0001,607,True
P08125,T-Shirt,Apparel,Bagasse,0.253,0.0009,49,True
P08126,T-Shirt,Apparel,Bamboo Fiber,0.146,0.0008,514,True
P08127,T-Shirt,Apparel,Bamboo Fiber,0.146,0.0008,319,True
P08128,T-Shirt,Apparel,Recycled Cardboard,0.127,0.0001,64,True
P08129,T-Shirt,Apparel,Bioplastic (PLA),0.213,0.0003,250,True
P08130,T-Shirt,Apparel,Bagasse,0.211,0.0009,668,True
P08131,T-Shirt,Apparel,Bioplastic (PLA),0.179,0.0003,729,True
P08132,T-Shirt,Apparel,Bamboo Fiber,0.165,0.0001,203,True
P08133,T-Shirt,Apparel,Bamboo Fiber,0.267,0.0006,340,True
P08134,T-Shirt,Apparel,Bamboo Fiber,0.225,0.0004,549,True
P08135,T-Shirt,Apparel,Mushroom Mycelium,0.164,0.0004,624,True
P08136,T-Shirt,Apparel,Bagasse,0.184,0.0005,684,True
P08137,T-Shirt,Apparel,Bamboo Fiber,0.132,0.0008,687,True
P08138,T-Shirt,Apparel,Bamboo Fiber,0.221,0.0006,442,True
P08139,T-Shirt,Apparel,Mushroom Mycelium,0.25,0.0001,274,True
P08140,T-Shirt,Apparel,Bamboo Fiber,0.125,0.0005,381,True
P08141,T-Shirt,Apparel,Bagasse,0.213,0.0004,338,True
P08142,T-Shirt,Apparel,Mushroom Mycelium,0.105,0.0006,336,True
P08143,T-Shirt,Apparel,Bioplastic (PLA),0.276,0.0007,371,True
P08144,T-Shirt,Apparel,Mushroom Mycelium,0.121,0.0003,311,True
P08145,T-Shirt,Apparel,Bagasse,0.144,0.0008,713,True
P08146,T-Shirt,Apparel,Bagasse,0.242,0.0008,82,True
P08147,T-Shirt,Apparel,Recycled Cardboard,0.176,0.0006,376,True
P08148,T-Shirt,Apparel,Bagasse,0.185,0.0002,458,True
P08149,T-Shirt,Apparel,Recycled Cardboard,0.298,0.0006,353,True
P08150,T-Shirt,Apparel,Recycled Cardboard,0.255,0.0003,376,True
P08151,T-Shirt,Apparel,Bagasse,0.228,0.0001,493,True
P08152,T-Shirt,Apparel,Recycled Cardboard,0.269,0.0003,279,True
P08153,T-Shirt,Apparel,Bamboo Fiber,0.279,0.0008,92,True
P08154,T-Shirt,Apparel,Mushroom Mycelium,0.129,0.0006,197,True
P08155,T-Shirt,Apparel,Bamboo Fiber,0.166,0.0003,389,True
P08156,T-Shirt,Apparel,Bamboo Fiber,0.169,0.0002,304,True
P08157,T-Shirt,Apparel,Bioplastic (PLA),0.241,0.0003,721,True
P08158,T-Shirt,Apparel,Bioplastic (PLA),0.103,0.0005,555,True
P08159,T-Shirt,Apparel,Recycled Cardboard,0.182,0.0008,675,True
P08160,T-Shirt,Apparel,Recycled Cardboard,0.28,0.0009,80,True
P08161,T-Shirt,Apparel,Recycled Cardboard,0.283,0.0006,550,True
P08162,T-Shirt,Apparel,Recycled Cardboard,0.182,0.0006,471,True
P08163,T-Shirt,Apparel,Mushroom Mycelium,0.204,0.0004,309,True
P08164,T-Shirt,Apparel,Bagasse,0.178,0.0009,250,True
P08165,T-Shirt,Apparel,Bagasse,0.296,0.0007,366,True
P08166,T-Shirt,Apparel,Recycled Cardboard,0.232,0.0004,636,True
P08167,T-Shirt,Apparel,Recycled Cardboard,0.229,0.0002,131,True
P08168,T-Shirt,Apparel,Recycled Cardboard,0.219,0.0005,163,True
P08169,T-Shirt,Apparel,Bagasse,0.177,0.0007,475,True
P08170,T-Shirt,Apparel,Bagasse,0.266,0.0003,204,True
P08171,T-Shirt,Apparel,Bagasse,0.253,0.0005,450,True
P08172,T-Shirt,Apparel,Recycled Cardboard,0.209,0.0004,191,True
P08173,T-Shirt,Apparel,Recycled Cardboard,0.19,0.0008,686,True
P08174,T-Shirt,Apparel,Recycled Cardboard,0.29,0.0003,565,True
P08175,T-Shirt,Apparel,Bagasse,0.213,0.0001,564,True
P08176,T-Shirt,Apparel,Recycled Cardboard,0.17,0.0007,186,True
P08177,T-Shirt,Apparel,Recycled Cardboard,0.156,0.0007,44,True
P08178,T-Shirt,Apparel,Mushroom Mycelium,0.252,0.0008,313,True
P08179,T-Shirt,Apparel,Bioplastic (PLA),0.196,0.0009,379,True
P08180,T-Shirt,Apparel,Recycled Cardboard,0.265,0.0004,667,True
P08181,T-Shirt,Apparel,Bagasse,0.13,0.0004,587,True
P08182,T-Shirt,Apparel,Bioplastic (PLA),0.248,0.0007,299,True
P08183,T-Shirt,Apparel,Bagasse,0.105,0.0004,449,True
P08184,T-Shirt,Apparel,Bamboo Fiber,0.178,0.0003,495,True
P08185,T-Shirt,Apparel,Recycled Cardboard,0.147,0.0006,422,True
P08186,T-Shirt,Apparel,Mushroom Mycelium,0.118,0.0003,91,True
P08187,T-Shirt,Apparel,Recycled Cardboard,0.131,0.0003,102,True
P08188,T-Shirt,Apparel,Recycled Cardboard,0.205,0.0003,338,True
P08189,T-Shirt,Apparel,Bamboo Fiber,0.298,0.0008,168,True
P08190,T-Shirt,Apparel,Mushroom Mycelium,0.25,0.001,202,True
P08191,T-Shirt,Apparel,Mushroom Mycelium,0.221,0.0007,132,True
P08192,T-Shirt,Apparel,Bagasse,0.153,0.0003,665,True
P08193,T-Shirt,Apparel,Recycled Cardboard,0.186,0.0002,538,True
P08194,T-Shirt,Apparel,Bioplastic (PLA),0.104,0.0004,580,True
P08195,T-Shirt,Apparel,Bamboo Fiber,0.147,0.0002,134,True
P08196,T-Shirt,Apparel,Bamboo Fiber,0.119,0.0008,357,True
P08197,T-Shirt,Apparel,Bioplastic (PLA),0.273,0.0007,729,True
P08198,T-Shirt,Apparel,Bioplastic (PLA),0.132,0.0005,145,True
P08199,T-Shirt,Apparel,Bamboo Fiber,0.282,0.0009,718,True
P08200,T-Shirt,Apparel,Mushroom Mycelium,0.128,0.0007,230,True
P08201,T-Shirt,Apparel,Mushroom Mycelium,0.124,0.0008,610,True
P08202,T-Shirt,Apparel,Mushroom Mycelium,0.211,0.0009,81,True
P08203,T-Shirt,Apparel,Bioplastic (PLA),0.199,0.0007,48,True
P08204,T-Shirt,Apparel,Bioplastic (PLA),0.182,0.0005,338,True
P08205,T-Shirt,Apparel,Bioplastic (PLA),0.266,0.0007,456,True
P08206,T-Shirt,Apparel,Bamboo Fiber,0.106,0.0004,86,True
P08207,T-Shirt,Apparel,Bioplastic (PLA),0.29,0.0005,480,True
P08208,T-Shirt,Apparel,Recycled Cardboard,0.231,0.0001,123,True
P08209,T-Shirt,Apparel,Mushroom Mycelium,0.182,0.001,71,True
P08210,T-Shirt,Apparel,Recycled Cardboard,0.208,0.0005,286,True
P08211,T-Shirt,Apparel,Bioplastic (PLA),0.14,0.0008,197,True
P08212,T-Shirt,Apparel,Recycled Cardboard,0.192,0.0002,507,True
P08213,T-Shirt,Apparel,Bioplastic (PLA),0.275,0.0002,655,True
P08214,T-Shirt,Apparel,Bioplastic (PLA),0.293,0.0006,605,True
P08215,T-Shirt,Apparel,Mushroom Mycelium,0.108,0.0002,310,True
P08216,T-Shirt,Apparel,Mushroom Mycelium,0.226,0.0009,709,True
P08217,T-Shirt,Apparel,Bioplastic (PLA),0.155,0.0006,381,True
P08218,T-Shirt,Apparel,Mushroom Mycelium,0.211,0.0003,610,True
P08219,T-Shirt,Apparel,Mushroom Mycelium,0.171,0.0008,475,True
P08220,T-Shirt,Apparel,Bagasse,0.22,0.0008,683,True
P08221,T-Shirt,Apparel,Bagasse,0.266,0.0002,170,True
P08222,T-Shirt,Apparel,Recycled Cardboard,0.279,0.0006,555,True
P08223,T-Shirt,Apparel,Mushroom Mycelium,0.135,0.0004,30,True
P08224,T-Shirt,Apparel,Mushroom Mycelium,0.189,0.0002,555,True
P08225,T-Shirt,Apparel,Recycled Cardboard,0.214,0.0003,113,True
P08226,T-Shirt,Apparel,Mushroom Mycelium,0.175,0.0007,619,True
P08227,T-Shirt,Apparel,Mushroom Mycelium,0.225,0.0009,174,True
P08228,T-Shirt,Apparel,Recycled Cardboard,0.127,0.0005,632,True
P08229,T-Shirt,Apparel,Bagasse,0.206,0.0006,74,True
P08230,T-Shirt,Apparel,Bagasse,0.147,0.0007,78,True
P08231,T-Shirt,Apparel,Bamboo Fiber,0.279,0.0009,591,True
P08232,T-Shirt,Apparel,Recycled Cardboard,0.135,0.0006,587,True
P08233,T-Shirt,Apparel,Bagasse,0.13,0.0005,188,True
P08234,T-Shirt,Apparel,Mushroom Mycelium,0.206,0.0005,448,True
P08235,T-Shirt,Apparel,Bamboo Fiber,0.176,0.0003,469,True
P08236,T-Shirt,Apparel,Mushroom Mycelium,0.182,0.0007,442,True
P08237,T-Shirt,Apparel,Mushroom Mycelium,0.285,0.0008,373,True
P08238,T-Shirt,Apparel,Recycled Cardboard,0.178,0.0009,164,True
P08239,T-Shirt,Apparel,Bioplastic (PLA),0.279,0.0009,399,True
P08240,T-Shirt,Apparel,Recycled Cardboard,0.142,0.0003,161,True
P08241,T-Shirt,Apparel,Mushroom Mycelium,0.265,0.0004,138,True
P08242,T-Shirt,Apparel,Bamboo Fiber,0.123,0.0006,569,True
P08243,T-Shirt,Apparel,Bioplastic (PLA),0.125,0.0009,273,True
P08244,T-Shirt,Apparel,Bioplastic (PLA),0.254,0.0008,533,True
P08245,T-Shirt,Apparel,Recycled Cardboard,0.264,0.0002,70,True
P08246,T-Shirt,Apparel,Mushroom Mycelium,0.201,0.0003,159,True
P08247,T-Shirt,Apparel,Bagasse,0.283,0.0006,254,True
P08248,T-Shirt,Apparel,Recycled Cardboard,0.211,0.001,652,True
P08249,T-Shirt,Apparel,Bagasse,0.11,0.0003,656,True
P08250,T-Shirt,Apparel,Mushroom Mycelium,0.115,0.0008,556,True
P08251,T-Shirt,Apparel,Bioplastic (PLA),0.171,0.0009,672,True
P08252,T-Shirt,Apparel,Recycled Cardboard,0.133,0.0003,710,True
P08253,T-Shirt,Apparel,Recycled Cardboard,0.223,0.001,396,True
P08254,T-Shirt,Apparel,Bioplastic (PLA),0.235,0.0007,713,True
P08255,T-Shirt,Apparel,Bagasse,0.217,0.0005,253,True
P08256,T-Shirt,Apparel,Mushroom Mycelium,0.292,0.0003,268,True
P08257,T-Shirt,Apparel,Bamboo Fiber,0.237,0.0007,608,True
P08258,T-Shirt,Apparel,Bamboo Fiber,0.142,0.0006,130,True
P08259,T-Shirt,Apparel,Mushroom Mycelium,0.218,0.001,389,True
P08260,T-Shirt,Apparel,Bamboo Fiber,0.173,0.001,549,True
P08261,T-Shirt,Apparel,Bamboo Fiber,0.269,0.0006,392,True
P08262,T-Shirt,Apparel,Mushroom Mycelium,0.233,0.0002,357,True
P08263,T-Shirt,Apparel,Mushroom Mycelium,0.222,0.0006,174,True
P08264,T-Shirt,Apparel,Bagasse,0.216,0.001,207,True
P08265,T-Shirt,Apparel,Recycled Cardboard,0.285,0.0003,442,True
P08266,T-Shirt,Apparel,Recycled Cardboard,0.271,0.0006,111,True
P08267,T-Shirt,Apparel,Mushroom Mycelium,0.114,0.0003,699,True
P08268,T-Shirt,Apparel,Bagasse,0.185,0.0009,33,True
P08269,T-Shirt,Apparel,Bagasse,0.133,0.0009,400,True
P08270,T-Shirt,Apparel,Bamboo Fiber,0.205,0.0009,164,True
P08271,T-Shirt,Apparel,Mushroom Mycelium,0.186,0.0004,247,True
P08272,T-Shirt,Apparel,Bagasse,0.227,0.0008,637,True
