Material_Type,Tensile_Strength_MPa,Weight_Capacity_kg,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Moisture_Barrier_Grade,AI_Recommendation,Strength_to_Weight_Ratio,Strength_to_Weight_Ratio_Normalized,Environmental_Impact_Raw,Environmental_Impact_Score,CO2_Impact_Index_Raw,CO2_Impact_Index,Cost_Efficiency_Raw,Cost_Efficiency_Index,Durability_Score,Durability_Score_Normalized,Material_Suitability_Score
Virgin Plastic (PP),81.6,7.0,1.1,5.06,15.2,10,Avoid,11.492957746478872,7.343564837299659,50.839999999999996,3.0691799072337878,0.19379844961240314,2.2563560013845088,2.3252496433666194,0.2711720632625994,88.96,93.92771084337349,16.36259049540477
Bioplastic (PLA),67.8,6.4,86.6,2.48,54.3,8,Consider as Option,10.430769230769231,6.632997347480106,85.6,71.67669989144379,0.38759689922480617,6.197631969070615,21.981279251170044,5.299683679031652,72.68,74.31325301204821,35.922642382062364
Bamboo Fiber,41.5,6.9,97.0,0.59,35.8,7,Highly Recommended,5.928571428571429,3.621182266009853,85.96499999999999,72.3971183262607,1.4492753623188408,27.78896987900321,19.21852387843705,4.59290068366005,52.9,50.48192771084338,37.519365487588516
Bamboo Fiber,41.8,8.7,96.2,0.91,45.2,8,Highly Recommended,4.75,2.832758620689655,87.44500000000001,75.31826704825816,0.9900990099009901,18.450707749797722,16.234213547646387,3.82943830275873,57.08,55.51807228915663,36.585031417921094
Edible Seaweed Film,5.4,4.5,100.0,0.6,0.7,4,Consider as Option,1.173913043478261,0.4404797601199401,79.84,60.307904865291626,1.4285714285714286,27.36791430978457,22.328159645232816,5.388424494223278,19.240000000000002,9.927710843373497,27.545239538396302
Bioplastic (PLA),53.6,6.1,82.4,2.48,55.9,8,Consider as Option,8.645161290322582,5.4384872080089,84.66,69.82137570314812,0.38759689922480617,6.197631969070615,22.63502454991817,5.4669283308816015,64.16,64.04819277108433,33.74028400585195
Bagasse (Sugarcane),38.0,1.9,95.4,1.09,57.6,5,Highly Recommended,19.0,12.365517241379308,89.595,79.56182769170037,0.8403361344537814,15.404982549043202,80.10471204188482,20.169134059817022,42.8,38.3132530120482,38.737160432679474
Bamboo Fiber,42.9,1.5,96.8,0.56,44.2,8,Highly Recommended,26.812499999999996,17.591810344827582,87.6,75.62419816441329,1.5151515151515151,29.12869214469888,93.37748344370861,23.564646098576954,57.739999999999995,56.31325301204819,44.88853069150409
Bamboo Fiber,51.7,5.4,98.4,0.59,42.2,8,Highly Recommended,9.4,5.94344827586207,87.66499999999999,75.75249185828478,1.4492753623188408,27.78896987900321,25.988909426987064,6.324937267518411,63.019999999999996,62.67469879518073,40.933527127603234
Virgin Plastic (PP),67.8,9.9,3.3,4.77,26.0,10,Avoid,6.779999999999999,4.190758620689655,53.80500000000001,8.921346096911087,0.20533880903490764,2.4910521062364537,2.9566094853683147,0.4326899467101928,80.68,83.95180722891567,16.397551791380796
Bagasse (Sugarcane),40.0,2.4,97.0,1.3,67.7,5,Highly Recommended,16.0,10.358620689655172,91.99000000000001,84.28895687358138,0.7142857142857142,12.841497171741482,68.34024896265561,17.159485599392198,44.0,39.75903614457832,38.928675965540485
Bamboo Fiber,52.1,7.5,98.9,1.02,35.6,6,Highly Recommended,6.855263157894737,4.241107078039928,86.28,73.01884930425342,0.8928571428571428,16.473101456252255,17.909454061251665,4.258007375453184,55.26,53.325301204819276,35.298437518956604
Virgin Plastic (PP),68.8,4.4,3.5,5.45,14.8,10,Avoid,15.288888888888888,9.882911877394635,51.285,3.9474982729694963,0.1801801801801802,1.9794014739254844,4.149659863945578,0.7379025357516609,81.28,84.67469879518073,15.516176364539124
Mushroom Mycelium,24.8,5.0,100.0,0.14,100.0,6,Highly Recommended,4.862745098039216,2.9081812035158894,99.93,99.96052501727031,4.166666666666666,83.05251333894972,39.920159680638726,9.88890492123327,38.879999999999995,33.590361445783124,58.058439161384236
Mushroom Mycelium,23.0,9.1,100.0,0.35,100.0,5,Highly Recommended,2.5,1.3275862068965516,99.825,99.7532813579394,2.2222222222222223,43.50837779649911,21.953896816684964,5.29267855680587,33.8,27.469879518072283,46.11485511626827
Aluminum Foil,37.6,3.8,0.0,10.84,90.1,10,Avoid,9.641025641025642,6.104686118479222,62.599999999999994,26.28046975229448,0.09140767824497258,0.17403652302749628,23.648293963254595,5.7261483827705595,62.56,62.12048192771085,19.00142063400388
Edible Seaweed Film,9.7,2.2,100.0,0.5,9.4,2,Consider as Option,4.217391304347825,2.4764617691154416,81.63,63.84091581959932,1.6666666666666667,32.21005335579893,49.502262443438916,12.340250183101647,13.82,3.397590361445782,30.430122852578265
Mushroom Mycelium,22.4,1.4,100.0,0.16,100.0,4,Highly Recommended,14.933333333333332,9.645057471264366,99.92,99.94078752590545,3.846153846153846,76.53424923854577,141.84397163120568,35.96360477381258,29.439999999999998,22.216867469879517,60.60555538977896
Virgin Plastic (PP),75.0,2.8,1.6,5.62,10.5,10,Avoid,25.862068965517242,16.956004756242567,49.769999999999996,0.9572683311950936,0.17482517482517484,1.8704968157369168,4.3060498220640575,0.7779110591757509,85.0,89.15662650602411,15.97948136665578
Edible Seaweed Film,14.3,3.1,100.0,0.45,3.9,2,Consider as Option,4.46875,2.6446120689655173,80.555,61.71913549787822,1.8181818181818181,35.29141456689898,33.40836012861737,8.223021203094204,16.58,6.722891566265058,30.25609347354336
Edible Seaweed Film,11.1,3.1,100.0,0.59,8.1,3,Consider as Option,3.4687499999999996,1.975646551724138,81.325,63.238922332971484,1.4492753623188408,27.78896987900321,34.758842443729904,8.568508880103913,18.66,9.228915662650602,29.214522950233032
Virgin Plastic (PP),84.7,5.4,3.5,4.36,23.6,10,Avoid,15.4,9.957241379310345,53.589999999999996,8.496990032566853,0.2242152466367713,2.8749419155953317,5.009242144177449,0.9578055155039511,90.82,96.16867469879519,18.88041893451999
Virgin Plastic (PP),70.0,8.0,2.3,4.74,24.9,10,Avoid,8.641975308641976,5.436355896126012,53.3,7.924602782986279,0.2066115702479339,2.5169362306530108,3.3957553058676653,0.5450346014272747,82.0,85.5421686746988,16.49058270366201
Edible Seaweed Film,7.5,0.5,100.0,0.2,3.0,2,Consider as Option,12.5,8.017241379310343,80.5,61.61057929537155,3.333333333333333,66.10502667789946,201.9607843137255,51.343012360635264,12.5,1.8072289156626509,46.35084140549382
Bioplastic (PLA),70.5,1.2,86.8,2.36,40.6,9,Consider as Option,54.230769230769226,35.93368700265252,82.98,66.50547715385375,0.4065040650406504,6.582146697625357,105.28925619834712,26.6119801154794,78.3,81.0843373493976,42.67559514633324
Bagasse (Sugarcane),23.0,9.0,95.4,1.01,57.0,7,Highly Recommended,2.5274725274725274,1.3459643804471388,89.515,79.4039277607816,0.9009009009009008,16.63668723483382,16.914539400665927,4.003482935508906,41.8,37.10843373493976,34.4819082223304
Bamboo Fiber,59.4,6.6,97.5,1.05,40.6,6,Highly Recommended,8.865671641791046,5.58600102933608,86.845,74.1340175663673,0.8695652173913042,15.999413940881283,20.892586989409985,5.021168546856385,59.64,58.60240963855422,36.593254013218534
Edible Seaweed Film,11.6,9.8,100.0,0.5,8.8,3,Consider as Option,1.1717171717171717,0.4390107976314873,81.51,63.604065923221164,1.6666666666666667,32.21005335579893,11.09072375127421,2.5136029737165373,18.96,9.590361445783133,29.118909007290007
Virgin Plastic (PP),60.6,2.9,0.6,4.36,24.5,10,Avoid,20.2,13.168275862068965,52.9,7.135103128392384,0.2242152466367713,2.8749419155953317,8.625429553264606,1.882918102034321,76.36,78.74698795180723,16.364725816801393
Bamboo Fiber,55.3,2.9,99.3,0.54,35.3,7,Highly Recommended,18.433333333333334,11.986436781609196,86.58,73.61097404519884,1.5625,30.091617523167645,46.254295532646054,11.50933775244111,61.18,60.457831325301214,42.17538252179588
Bagasse (Sugarcane),25.8,1.4,97.4,1.08,53.5,6,Highly Recommended,17.2,11.161379310344827,89.38000000000001,79.13747162735618,0.8474576271186439,15.549812231376631,107.0212765957447,27.05507492459614,39.480000000000004,34.31325301204819,39.30283541381195
Bamboo Fiber,57.3,8.7,96.2,0.99,39.9,6,Highly Recommended,6.511363636363637,4.011050156739812,86.34500000000001,73.14714299812495,0.9174311926605504,16.972863513753737,15.625717566016075,3.6737695755116935,58.379999999999995,57.084337349397586,35.88586831106188
Bioplastic (PLA),54.7,6.3,91.4,2.01,54.0,9,Highly Recommended,8.546875000000002,5.3727370689655185,87.21499999999999,74.86430474686665,0.47393364928909953,7.953461073158266,23.042789223454836,5.571244891158116,68.82,69.66265060240964,36.548576967839175
Mushroom Mycelium,16.2,3.2,100.0,0.18,100.0,5,Highly Recommended,4.909090909090908,2.9391849529780556,99.91,99.9210500345406,3.571428571428571,70.94716572391381,62.30529595015577,15.61559133745396,29.72,22.554216867469883,54.51327573424971
Recycled Cardboard,34.2,4.2,94.6,1.36,88.9,5,Highly Recommended,7.953488372093024,4.975781876503609,95.48,91.17734135991316,0.684931506849315,12.244521124972588,43.58669833729216,10.826898635758836,40.519999999999996,35.566265060240966,38.41223036305537
Bioplastic (PLA),66.7,6.4,86.3,2.41,41.7,9,Consider as Option,10.261538461538462,6.519787798408489,83.025,66.59429586499557,0.398406374501992,6.417464094758288,19.96879875195008,4.784840052482639,76.02000000000001,78.33734939759039,34.94220398316418
Mushroom Mycelium,11.7,5.8,100.0,0.18,100.0,5,Highly Recommended,1.9830508474576272,0.9817650496785506,99.91,99.9210500345406,3.571428571428571,70.94716572391381,34.42340791738383,8.482696208586995,27.02,19.30120481927711,52.403002910917444
Mushroom Mycelium,21.2,2.1,100.0,0.19,100.0,4,Highly Recommended,9.636363636363635,6.101567398119121,99.905,99.91118128885819,3.4482758620689653,68.44261104494088,94.7867298578199,23.9251671246557,28.72,21.349397590361445,55.68160695118995
Bioplastic (PLA),52.6,6.6,80.2,2.33,57.9,9,Highly Recommended,7.850746268656717,4.907050952135873,84.475,69.45623211289845,0.4115226337448559,6.684209249031864,20.892586989409985,5.021168546856385,67.56,68.14457831325302,34.224547497700314
Bagasse (Sugarcane),27.2,6.5,97.0,1.16,67.2,5,Highly Recommended,4.121212121212121,2.412121212121212,91.96,84.2297443994868,0.7936507936507936,14.455543520412936,25.222734254992318,6.128930198493653,36.32,30.50602409638554,34.925710975317955
Edible Seaweed Film,13.4,0.9,100.0,0.36,1.8,3,Consider as Option,13.4,8.619310344827587,80.17999999999999,60.97897957169642,2.173913043478261,42.52591480165562,111.86813186813185,28.295023608203866,20.04,10.89156626506024,37.079843267805394
Recycled Cardboard,21.8,8.1,90.8,1.48,89.8,3,Highly Recommended,2.658536585365854,1.4336417157275023,94.46000000000001,89.1641172406987,0.6329113924050632,11.18658889019227,22.268803945745994,5.373239798723374,25.08,16.963855421686745,33.30847283932811
Edible Seaweed Film,5.6,5.3,100.0,0.58,7.9,3,Consider as Option,1.037037037037037,0.3489144316730523,81.29,63.16984111319452,1.4705882352941178,28.22240943555181,20.320150659133713,4.874724794302223,15.36,5.253012048192771,27.80434290210297
Recycled Cardboard,30.9,2.6,96.5,1.2,80.1,5,Highly Recommended,11.444444444444443,7.31111111111111,94.36999999999999,88.98647981841505,0.7692307692307692,13.958913874667871,67.66283524904215,16.98618596586732,38.54,33.18072289156626,39.291129152211
Aluminum Foil,42.3,4.0,0.0,9.86,98.0,10,Avoid,10.317073170731707,6.5569386038687965,64.67,30.366130464817907,0.10040160642570282,0.35694589647554015,24.438902743142148,5.928406189281761,65.38,65.51807228915662,20.86816155518098
Bioplastic (PLA),58.5,6.9,81.6,1.71,48.5,9,Highly Recommended,8.357142857142858,5.245812807881774,83.325,67.18642060594098,0.5524861878453039,9.550982792405756,18.82778581765557,4.492939963384033,71.1,72.40963855421687,34.82828693648125
Bioplastic (PLA),53.8,4.9,88.7,1.77,43.0,8,Highly Recommended,10.76,6.853241379310345,84.32499999999999,69.16016974242571,0.53475935828877,9.190472543463274,26.822810590631363,6.538270365374754,64.28,64.19277108433735,34.667562932250114
Recycled Cardboard,27.0,2.5,92.7,1.25,92.6,3,Highly Recommended,10.384615384615385,6.6021220159151195,95.705,91.6214349156222,0.7407407407407407,13.379512621298634,73.82470119521913,18.562547779692718,28.2,20.72289156626506,38.31246412248113
Edible Seaweed Film,11.1,8.8,100.0,0.27,9.1,3,Consider as Option,1.247191011235955,0.48950019372336306,81.685,63.949472022105994,2.7027027027027026,53.279901637104665,12.38365493757094,2.8443676102381503,18.66,9.228915662650602,34.50697790672552
Aluminum Foil,24.3,9.5,0.0,8.93,92.7,10,Avoid,2.53125,1.3484913793103448,64.075,29.191749728609494,0.1107419712070875,0.567237729519033,9.74763406940063,2.1700065200543173,54.58,52.50602409638555,17.344088407362335
Recycled Cardboard,16.2,7.1,99.0,0.81,93.6,5,Highly Recommended,2.25,1.160344827586207,98.015,96.18079542090199,1.0989010989010988,20.66341409222622,27.08860759493671,6.606267990035201,29.72,22.554216867469883,38.840512760213294
Bagasse (Sugarcane),31.9,6.1,95.8,0.97,67.2,7,Highly Recommended,5.145161290322581,3.097107897664072,91.695,83.70670087831836,0.9345794392523364,17.321607130203372,26.677577741407532,6.501116113784527,47.14,43.5421686746988,37.58367135977448
Aluminum Foil,29.7,6.4,0.0,10.3,90.1,10,Avoid,4.569230769230769,2.7118302387267907,62.870000000000005,26.813382019145358,0.09615384615384615,0.2705592638195836,14.056162246489858,3.272237459753364,57.82,56.40963855421687,17.498730720654386
Mushroom Mycelium,10.4,8.0,100.0,0.38,100.0,6,Highly Recommended,1.2839506172839508,0.5140911025968498,99.81,99.72367512089212,2.0833333333333335,40.683796686324065,24.968789013732835,6.0639645558424204,30.240000000000002,23.180722891566266,44.82936216301176
Bagasse (Sugarcane),20.1,0.7,95.9,1.36,60.1,7,Highly Recommended,25.125000000000004,16.46293103448276,90.11,80.57830849699002,0.684931506849315,12.244521124972588,219.71830985915494,55.885838417279885,40.06,35.01204819277108,45.30989084616007
Bioplastic (PLA),71.3,8.4,91.8,2.42,57.9,8,Highly Recommended,8.388235294117647,5.266612576064909,87.91,76.23606039672357,0.3968253968253968,6.385311777055669,17.800237812128415,4.230067084951742,74.78,76.8433734939759,37.36632676197421
Bamboo Fiber,47.3,9.5,99.1,1.05,44.5,7,Highly Recommended,4.927083333333333,2.9512212643678164,88.105,76.62094147833811,0.8695652173913042,15.999413940881283,15.099894847528917,3.539250768788986,56.379999999999995,54.67469879518072,36.19031302819344
Bamboo Fiber,46.9,1.0,98.1,0.95,45.0,6,Highly Recommended,42.63636363636363,28.177429467084636,87.955,76.32487910786539,0.9523809523809523,17.683636217755843,141.68316831683168,35.92246720176381,52.14,49.566265060240966,44.75554893289595
Mushroom Mycelium,19.2,2.0,100.0,0.23,100.0,6,Highly Recommended,9.142857142857142,5.771428571428571,99.88499999999999,99.87170630612847,3.0303030303030303,59.94230425569936,99.50248756218906,25.131577720626648,35.519999999999996,29.542168674698786,54.981871658236386
Bamboo Fiber,49.1,8.4,99.0,1.06,35.4,8,Highly Recommended,5.776470588235294,3.5194320486815416,86.25,72.95963683015887,0.8620689655172413,15.846962786509017,15.980975029726517,3.7646534578877873,61.46,60.79518072289157,36.073782750554365
Bamboo Fiber,54.3,0.7,98.8,0.59,35.4,7,Highly Recommended,67.875,45.061206896551724,86.425,73.3050429290437,1.4492753623188408,27.78896987900321,189.01408450704224,48.03091771778145,60.58,59.734939759036145,52.01130054553079
Edible Seaweed Film,14.8,8.2,100.0,0.47,2.9,2,Consider as Option,1.7831325301204823,0.8480265891150813,80.345,61.304648179216414,1.7543859649122808,33.99399932012001,12.533495736906215,2.8827006925038803,16.880000000000003,7.084337349397593,28.61388768361685
Mushroom Mycelium,16.5,0.7,100.0,0.4,100.0,5,Highly Recommended,20.625,13.452586206896552,99.8,99.70393762952727,2.0,38.98904802021904,281.69014084507046,71.73980680158867,29.9,22.771084337349397,58.767325925522734
Aluminum Foil,35.2,2.4,0.0,10.23,93.8,10,Avoid,14.080000000000002,9.074206896551724,63.644999999999996,28.34303759992103,0.0968054211035818,0.28381033314276716,38.921161825726145,9.633335896471424,61.120000000000005,60.38554216867471,20.465783057512663
Recycled Cardboard,29.4,0.5,95.4,1.49,87.2,5,Highly Recommended,49.0,32.43448275862069,95.315,90.85167275239317,0.6289308176100629,11.105636004302372,358.03921568627453,91.27183933067067,37.64,32.09638554216868,56.34418480011505
Edible Seaweed Film,13.0,8.0,100.0,0.57,5.5,2,Consider as Option,1.6049382716049383,0.7288207747977863,80.815,62.23231027336424,1.492537313432836,28.66878748632574,13.17103620474407,3.0457997370216376,15.8,5.783132530120483,27.386401857992887
Bamboo Fiber,55.3,1.5,95.8,0.88,34.7,7,Highly Recommended,34.56249999999999,22.77629310344827,85.24,70.96615020230928,1.0204081632653061,19.067104516617093,86.42384105960265,21.785727761656094,61.18,60.457831325301214,41.76007075131829
Virgin Plastic (PP),65.8,4.1,2.8,4.42,23.9,10,Avoid,15.666666666666668,10.135632183908047,53.410000000000004,8.141715187999598,0.22123893805309736,2.814412775570151,6.496350364963504,1.338245569336572,79.47999999999999,82.50602409638553,16.803233697008366
Edible Seaweed Film,10.1,8.1,100.0,0.25,0.1,3,Consider as Option,1.2317073170731707,0.4791421362489487,79.895,60.41646106779828,2.857142857142857,56.42074858587074,12.342786683107276,2.833912472736467,18.06,8.50602409638554,34.12072578943718
Virgin Plastic (PP),82.4,6.5,0.9,4.64,16.6,10,Avoid,12.484848484848486,8.007105538140022,51.27,3.9178920359222325,0.21097046413502113,2.6055829858630246,2.688172043010753,0.3640168309316915,89.44,94.50602409638554,16.8761808917006
Bagasse (Sugarcane),36.9,4.3,99.3,1.36,55.6,5,Highly Recommended,8.386363636363637,5.2653605015673985,90.23,80.8151583933682,0.684931506849315,12.244521124972588,35.93967517401393,8.870595884396794,42.14,37.518072289156635,35.2340438696632
Mushroom Mycelium,21.3,5.3,100.0,0.18,100.0,6,Highly Recommended,3.944444444444445,2.293869731800767,99.91,99.9210500345406,3.571428571428571,70.94716572391381,37.664783427495294,9.311922391538717,36.78,31.060240963855424,54.46391403740677
Edible Seaweed Film,14.1,1.3,100.0,0.48,2.6,4,Consider as Option,10.07142857142857,6.392610837438421,80.27999999999999,61.17635448534489,1.7241379310344829,33.37884553931964,78.32061068702289,19.71271561898038,24.46,16.216867469879517,33.71195205845522
Bagasse (Sugarcane),28.2,6.0,95.1,1.4,68.3,6,Highly Recommended,4.622950819672131,2.7477671000565294,91.49,83.30208230533897,0.6666666666666666,11.87306936253861,27.188019966722127,6.631700199705645,40.92,36.048192771084345,34.96723769784578
Recycled Cardboard,17.1,1.9,99.8,0.98,94.3,5,Highly Recommended,8.55,5.374827586206897,98.30999999999999,96.76305141616497,0.9259259259259258,17.14562076819869,101.62303664921465,25.674068036762687,30.259999999999998,23.20481927710843,42.468339874438655
