product_id,category,sub_category,physical_state,product_weight_kg,fragility_level_1_to_10,moisture_sensitivity_0_to_1,leakage_risk_0_to_1,compression_tolerance_index,shipping_stress_index_1_to_10,shelf_life_months,regulatory_requirement_level_1_to_5
7742,Electronics & Consumer Goods,Tablet,Solid (Fragile),1.2,9,0.42,0.05,3.3,7,67,1
7743,Luxury & Specialty Items,Watch,Solid (Fragile),3.09,9,0.3,0.26,9.45,4,69,4
7744,Food & Beverages,Juice,Liquid,2.92,4,0.73,0.92,27.63,6,45,2
7745,Chemical Products,Lubricant,Liquid,5.19,5,0.55,0.78,7.24,8,67,1
7746,E-commerce & Logistics Goods,Mixed Merchandise,Mixed,1.25,4,0.33,0.18,34.27,7,44,1
7747,Electronics & Consumer Goods,Headphones,Solid,2.64,6,0.5,0.15,10.54,5,41,2
7748,E-commerce & Logistics Goods,Books,Solid,12.72,4,0.34,0.07,10.41,8,43,5
7749,Food & Beverages,Frozen Food,Solid (Temp-Sensitive),4.92,4,0.25,0.15,30.42,5,32,4
7750,Cosmetics,Serum,Liquid,4.52,4,0.7,0.83,24.14,5,58,2
7751,Cosmetics,Makeup Powder,Powder,5.86,2,0.75,0.06,28.19,8,51,2
7752,Clothing & Textiles,Fabric Roll,Solid (Roll Form),1.28,6,0.2,0.09,13.56,4,60,4
7753,Luxury & Specialty Items,Artwork,Highly Fragile Solid,3.01,7,0.56,0.14,12.34,7,45,3
7754,Luxury & Specialty Items,Jewelry,Solid (Fragile),2.77,8,0.58,0.27,10.61,3,43,5
7755,Agriculture & Raw Materials,Animal Feed,Granular Solid,9.88,3,0.83,0.18,23.15,6,40,5
7756,E-commerce & Logistics Goods,Mixed Merchandise,Mixed,1.03,4,0.39,0.19,24.01,4,47,1
7757,E-commerce & Logistics Goods,Books,Solid,11.59,3,0.23,0.14,9.97,4,23,4
7758,Cosmetics,Lotion,Liquid,3.27,4,0.64,0.74,4.95,3,70,3
7759,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,10.75,5,0.58,0.28,9.52,8,21,1
7760,Agriculture & Raw Materials,Grains,Granular Solid,7.45,3,0.73,0.11,35.28,5,62,3
7761,Food & Beverages,Frozen Food,Solid (Temp-Sensitive),11.99,6,0.23,0.24,23.83,3,25,4
7762,Clothing & Textiles,Bedding,Compressible Solid,10.29,6,0.5,0.12,10.25,9,65,2
7763,Cosmetics,Nail Polish,Liquid (Flammable),2.91,4,0.64,0.94,19.26,8,69,1
7764,E-commerce & Logistics Goods,Books,Solid,0.66,5,0.45,0.08,16.34,3,60,2
7765,Chemical Products,Paint,Liquid,0.83,5,0.56,0.74,16.52,9,13,1
7766,Pharmaceuticals & Healthcare,Syrup,Liquid,6.64,4,0.66,0.78,24.35,4,49,1
7767,Chemical Products,Chemical Powder,Powder,20.14,3,0.82,0.29,14.9,9,61,1
7768,E-commerce & Logistics Goods,Books,Solid,14.9,5,0.42,0.28,29.14,5,9,5
7769,Food & Beverages,Milk,Liquid,3.92,5,0.45,0.71,27.46,3,55,5
7770,Clothing & Textiles,Fabric Roll,Solid (Roll Form),14.69,6,0.21,0.21,6.57,8,62,5
7771,E-commerce & Logistics Goods,Kitchenware,Fragile Solid,3.99,7,0.21,0.2,12.41,6,36,5
7772,Cosmetics,Makeup Powder,Powder,4.97,2,0.94,0.1,9.85,9,11,1
7773,Electronics & Consumer Goods,Smartphone,Solid (Fragile),4.65,7,0.5,0.18,2.61,7,7,1
7774,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,5.68,5,0.42,0.08,12.3,5,46,1
7775,E-commerce & Logistics Goods,Mixed Merchandise,Mixed,8.49,6,0.48,0.25,13.21,9,42,2
7776,Automotive Parts & Accessories,Engine Oil,Liquid,2.62,4,0.59,0.79,26.84,9,67,5
7777,Electronics & Consumer Goods,Tablet,Solid (Fragile),1.56,8,0.32,0.11,7.96,8,10,2
7778,Automotive Parts & Accessories,Engine Part,Solid (Heavy),45.4,3,0.55,0.14,15.87,7,24,5
7779,Cosmetics,Serum,Liquid,7.26,4,0.67,0.74,32.72,7,40,1
7780,Pharmaceuticals & Healthcare,Capsules,Solid,0.25,6,0.51,0.18,2.76,5,4,1
7781,Agriculture & Raw Materials,Animal Feed,Granular Solid,4.05,4,0.76,0.16,31.47,8,65,1
7782,Electronics & Consumer Goods,Home Appliance,Solid,4.94,2,0.32,0.1,24.44,4,42,2
7783,Luxury & Specialty Items,Artwork,Highly Fragile Solid,3.73,8,0.21,0.17,11.5,8,57,2
7784,Food & Beverages,Ready-to-Eat Meal,Semi-solid,4.38,4,0.54,0.15,19.27,8,53,5
7785,Agriculture & Raw Materials,Seeds,Granular Solid,5.67,4,0.7,0.09,33.26,9,11,2
7786,Clothing & Textiles,Shoes,Solid,3.03,5,0.31,0.28,25.18,8,49,5
7787,Chemical Products,Adhesive,Viscous Liquid,0.59,3,0.44,0.91,29.13,3,55,4
7788,Clothing & Textiles,T-shirt,Solid (Flexible),8.07,2,0.47,0.08,8.43,3,8,5
7789,Electronics & Consumer Goods,Headphones,Solid,12.74,4,0.25,0.19,31.2,5,59,5
7790,Automotive Parts & Accessories,Car Battery,Solid (Hazardous),3.63,2,0.27,0.08,7.5,7,11,5
7791,Luxury & Specialty Items,Artwork,Highly Fragile Solid,3.69,8,0.43,0.15,5.46,8,62,1
7792,Agriculture & Raw Materials,Seeds,Granular Solid,14.71,6,0.75,0.08,24.93,5,23,5
7793,Chemical Products,Adhesive,Viscous Liquid,4.12,4,0.66,0.77,21.45,4,70,1
7794,E-commerce & Logistics Goods,Kitchenware,Fragile Solid,1.31,9,0.42,0.1,6.59,9,45,2
7795,E-commerce & Logistics Goods,Home Decor,Fragile Solid,3.2,9,0.56,0.17,9.97,6,22,3
7796,Electronics & Consumer Goods,Tablet,Solid (Fragile),1.43,9,0.24,0.24,6.88,7,58,4
7797,Pharmaceuticals & Healthcare,Ointment,Semi-solid,1.59,6,0.2,0.25,10.66,7,42,1
7798,Automotive Parts & Accessories,Engine Part,Solid (Heavy),12.76,3,0.51,0.19,5.22,8,8,2
7799,Chemical Products,Fertilizer,Granular Solid,22.11,2,0.9,0.16,29.75,9,44,5
7800,E-commerce & Logistics Goods,Books,Solid,14.71,3,0.37,0.15,36.77,6,5,3
7801,Electronics & Consumer Goods,Home Appliance,Solid,0.62,5,0.31,0.26,28.5,3,23,2
7802,Luxury & Specialty Items,Watch,Solid (Fragile),0.48,9,0.43,0.11,3.72,8,33,3
7803,Clothing & Textiles,Jeans,Solid (Flexible),7.87,2,0.26,0.25,42.15,7,40,3
7804,Pharmaceuticals & Healthcare,Syrup,Liquid,9.36,5,0.65,0.7,11.61,5,43,5
7805,Food & Beverages,Edible Oil,Liquid,3.15,5,0.55,0.83,5.16,9,11,4
7806,Clothing & Textiles,Bedding,Compressible Solid,7.51,6,0.36,0.13,5.33,6,41,3
7807,Luxury & Specialty Items,Jewelry,Solid (Fragile),0.23,8,0.49,0.16,11.63,7,17,4
7808,Automotive Parts & Accessories,Spare Part,Solid,13.72,2,0.59,0.18,8.23,3,48,2
7809,Cosmetics,Serum,Liquid,7.89,5,0.64,0.9,6.16,5,71,1
7810,Agriculture & Raw Materials,Seeds,Granular Solid,12.97,2,0.89,0.06,38.02,3,46,2
7811,Luxury & Specialty Items,Watch,Solid (Fragile),2.57,7,0.38,0.18,6.96,9,14,1
7812,Electronics & Consumer Goods,Smartphone,Solid (Fragile),4.32,7,0.22,0.19,18.42,6,16,2
7813,Luxury & Specialty Items,Premium Perfume,Liquid,9.02,3,0.45,0.89,14.24,5,10,5
7814,Luxury & Specialty Items,Jewelry,Solid (Fragile),1.99,9,0.28,0.12,8,6,29,5
7815,Pharmaceuticals & Healthcare,Capsules,Solid,9.9,6,0.25,0.09,20.92,9,44,3
7816,Electronics & Consumer Goods,Tablet,Solid (Fragile),4.41,8,0.28,0.27,4.29,7,66,1
7817,Luxury & Specialty Items,Jewelry,Solid (Fragile),0.18,9,0.2,0.21,9.46,5,35,5
7818,Automotive Parts & Accessories,Engine Part,Solid (Heavy),30.06,3,0.25,0.13,37.65,9,6,4
7819,Electronics & Consumer Goods,Tablet,Solid (Fragile),2.2,7,0.47,0.22,5.71,6,57,3
7820,Agriculture & Raw Materials,Seeds,Granular Solid,7.37,5,0.82,0.15,21.07,4,55,5
7821,Food & Beverages,Biscuits,Fragile Solid,2.35,8,0.38,0.1,2.16,3,27,4
7822,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,14.78,5,0.47,0.19,19.53,3,35,1
7823,Clothing & Textiles,Jeans,Solid (Flexible),3.37,2,0.56,0.1,29.66,8,35,5
7824,Clothing & Textiles,Bedding,Compressible Solid,14.66,4,0.25,0.19,27.48,3,29,5
7825,Luxury & Specialty Items,Artwork,Highly Fragile Solid,1.31,9,0.45,0.14,7.62,6,14,4
7826,Electronics & Consumer Goods,Tablet,Solid (Fragile),0.71,9,0.47,0.06,6.97,9,39,1
7827,Electronics & Consumer Goods,Headphones,Solid,5.7,5,0.54,0.12,11.65,9,18,1
7828,Food & Beverages,Frozen Food,Solid (Temp-Sensitive),5.41,6,0.59,0.23,5.62,7,34,3
7829,Agriculture & Raw Materials,Animal Feed,Granular Solid,14.62,2,0.73,0.15,15.91,6,29,4
7830,Clothing & Textiles,Jeans,Solid (Flexible),7.75,2,0.54,0.07,11.42,9,24,5
7831,Chemical Products,Solvent,Liquid (Flammable),0.88,3,0.53,0.94,23.99,5,15,1
7832,Agriculture & Raw Materials,Grains,Granular Solid,8.6,6,0.92,0.21,23.71,7,26,2
7833,E-commerce & Logistics Goods,Books,Solid,2.35,3,0.25,0.08,23.45,8,10,3
7834,E-commerce & Logistics Goods,Toys,Solid,13.76,2,0.51,0.19,32.62,4,50,5
7835,E-commerce & Logistics Goods,Mixed Merchandise,Mixed,10.61,4,0.28,0.17,9.48,4,14,4
7836,E-commerce & Logistics Goods,Mixed Merchandise,Mixed,9.67,5,0.2,0.13,16.4,4,40,5
7837,Automotive Parts & Accessories,Brake Fluid,Liquid,5.48,4,0.43,0.74,11.94,8,55,1
7838,Chemical Products,Fertilizer,Granular Solid,3.82,2,0.76,0.16,38.07,4,57,4
7839,Cosmetics,Lotion,Liquid,9.85,3,0.5,0.93,26.09,5,62,3
7840,Luxury & Specialty Items,Premium Perfume,Liquid,6.04,5,0.55,0.7,23.48,6,38,1
7841,Chemical Products,Pesticide Liquid,Liquid,1.4,5,0.47,0.98,29.62,5,68,5
7842,Agriculture & Raw Materials,Seeds,Granular Solid,15.08,3,0.83,0.14,22.09,3,48,2
7843,Clothing & Textiles,Shoes,Solid,11.6,5,0.57,0.23,26.7,7,69,2
7844,Clothing & Textiles,Shoes,Solid,14.77,6,0.55,0.28,21.17,9,61,2
7845,E-commerce & Logistics Goods,Toys,Solid,8.36,5,0.52,0.2,21.23,9,22,3
7846,Clothing & Textiles,Jeans,Solid (Flexible),11.48,3,0.58,0.23,5.48,6,23,4
7847,E-commerce & Logistics Goods,Home Decor,Fragile Solid,1.74,8,0.38,0.14,2.7,7,49,3
7848,Electronics & Consumer Goods,Home Appliance,Solid,2.19,4,0.35,0.29,4.48,9,33,2
7849,Chemical Products,Solvent,Liquid (Flammable),8.69,4,0.7,0.81,18.31,3,41,2
7850,Clothing & Textiles,T-shirt,Solid (Flexible),1.07,6,0.48,0.23,4.84,3,16,1
7851,Chemical Products,Adhesive,Viscous Liquid,1.41,5,0.48,0.78,25.67,6,58,2
7852,Electronics & Consumer Goods,Home Appliance,Solid,12.32,4,0.5,0.22,6.85,6,64,2
7853,Automotive Parts & Accessories,Engine Part,Solid (Heavy),42.83,1,0.27,0.26,20.66,6,15,5
7854,Automotive Parts & Accessories,Engine Oil,Liquid,3.05,4,0.5,0.72,23.16,5,37,2
7855,Electronics & Consumer Goods,Power Bank,Solid (Battery Risk),0.06,2,0.57,0.3,23.21,5,25,4
7856,Chemical Products,Solvent,Liquid (Flammable),5.07,4,0.56,0.88,33.92,4,36,1
7857,Chemical Products,Fertilizer,Granular Solid,3.8,6,0.84,0.2,24.74,3,58,4
7858,Agriculture & Raw Materials,Seeds,Granular Solid,7.51,4,0.84,0.2,7.79,3,44,2
7859,Food & Beverages,Sauce/Ketchup,Viscous Liquid,3.62,5,0.48,0.92,25.35,8,31,3
7860,Clothing & Textiles,Jeans,Solid (Flexible),12.64,2,0.35,0.17,22.88,8,63,4
7861,Clothing & Textiles,Shoes,Solid,4.24,5,0.51,0.26,3.29,7,10,2
7862,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,3.47,3,0.48,0.29,5.83,5,53,4
7863,Chemical Products,Chemical Powder,Powder,7.21,2,0.85,0.22,8.43,4,23,3
7864,Chemical Products,Pesticide Liquid,Liquid,0.14,5,0.56,0.8,7.26,3,23,3
7865,Chemical Products,Lubricant,Liquid,0.67,4,0.65,0.7,20.26,5,14,2
7866,Luxury & Specialty Items,Jewelry,Solid (Fragile),2.48,9,0.58,0.16,8.92,6,57,4
7867,Electronics & Consumer Goods,Headphones,Solid,14.09,5,0.25,0.23,5.53,7,19,4
7868,Luxury & Specialty Items,Artwork,Highly Fragile Solid,2.11,8,0.4,0.21,6.53,7,23,1
7869,E-commerce & Logistics Goods,Mixed Merchandise,Mixed,6.39,5,0.25,0.28,3.8,5,42,4
7870,E-commerce & Logistics Goods,Books,Solid,10.61,4,0.44,0.23,12.5,5,8,2
7871,Chemical Products,Pesticide Granular,Granular Solid,8.09,4,0.7,0.23,14.71,3,32,1
7872,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,14.69,4,0.52,0.29,32.76,7,17,2
7873,Luxury & Specialty Items,Artwork,Highly Fragile Solid,0.06,8,0.24,0.28,3.66,8,12,1
7874,Chemical Products,Pesticide Powder,Powder,14.26,4,0.94,0.22,10.82,7,43,1
7875,E-commerce & Logistics Goods,Kitchenware,Fragile Solid,1.07,9,0.38,0.22,7.6,4,44,1
7876,Electronics & Consumer Goods,Tablet,Solid (Fragile),0.86,7,0.57,0.25,19.06,4,39,5
7877,Clothing & Textiles,Bedding,Compressible Solid,8.15,5,0.43,0.07,11.61,4,66,3
7878,Food & Beverages,Frozen Food,Solid (Temp-Sensitive),9.46,3,0.32,0.23,32.56,5,44,3
7879,Food & Beverages,Biscuits,Fragile Solid,1.46,9,0.48,0.26,6.29,9,70,3
7880,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,11.54,4,0.45,0.16,14.11,5,12,3
7881,Chemical Products,Industrial Acid,Liquid (Corrosive),9.68,4,0.69,0.76,31.19,7,11,2
7882,Agriculture & Raw Materials,Seeds,Granular Solid,13.98,5,0.97,0.23,13.26,3,3,2
7883,Clothing & Textiles,Shoes,Solid,13.05,5,0.33,0.13,19.36,9,7,2
7884,Clothing & Textiles,T-shirt,Solid (Flexible),14.6,4,0.33,0.26,17.6,8,59,3
7885,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,6.54,5,0.58,0.05,3.04,4,37,3
7886,Clothing & Textiles,Fabric Roll,Solid (Roll Form),9.17,3,0.54,0.26,27.76,8,39,4
7887,Luxury & Specialty Items,Watch,Solid (Fragile),3.01,7,0.34,0.27,16.35,3,7,3
7888,Clothing & Textiles,T-shirt,Solid (Flexible),5.08,6,0.4,0.08,10.87,4,51,2
7889,Automotive Parts & Accessories,Car Battery,Solid (Hazardous),10.72,2,0.44,0.3,21.44,8,55,2
7890,Pharmaceuticals & Healthcare,Injectable,Liquid (Sterile),2.92,4,0.42,0.91,21.63,7,56,3
7891,E-commerce & Logistics Goods,Mixed Merchandise,Mixed,6.08,2,0.44,0.12,31.28,9,49,3
7892,E-commerce & Logistics Goods,Mixed Merchandise,Mixed,11.44,3,0.52,0.22,7.61,5,21,2
7893,Chemical Products,Pesticide Powder,Powder,7.01,2,0.93,0.18,13.84,9,12,5
7894,Electronics & Consumer Goods,Smartphone,Solid (Fragile),1.94,8,0.47,0.21,6.42,5,28,5
7895,Chemical Products,Pesticide Granular,Granular Solid,20.55,2,0.96,0.07,26.98,3,21,4
7896,Pharmaceuticals & Healthcare,Powder Medicine,Powder,16.13,5,0.98,0.26,12.44,9,4,5
7897,Chemical Products,Chemical Powder,Powder,11.88,4,0.8,0.27,15.92,7,67,1
7898,Electronics & Consumer Goods,Power Bank,Solid (Battery Risk),3.63,3,0.42,0.25,9.18,4,57,2
7899,Chemical Products,Pesticide Powder,Powder,11.28,5,0.77,0.28,4.05,3,56,4
7900,Pharmaceuticals & Healthcare,Ointment,Semi-solid,3.78,6,0.57,0.21,6.87,3,43,3
7901,Food & Beverages,Dry Grains,Granular Solid,21.36,2,0.82,0.13,37.15,6,39,1
7902,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,0.46,4,0.41,0.09,14.79,9,43,4
7903,Luxury & Specialty Items,Artwork,Highly Fragile Solid,1.56,9,0.56,0.15,2.39,3,39,1
7904,Food & Beverages,Ready-to-Eat Meal,Semi-solid,5,5,0.53,0.13,18.32,8,60,2
7905,Luxury & Specialty Items,Jewelry,Solid (Fragile),1.54,8,0.47,0.13,1.96,4,35,2
7906,E-commerce & Logistics Goods,Home Decor,Fragile Solid,0.19,8,0.57,0.15,10.16,6,16,2
7907,E-commerce & Logistics Goods,Kitchenware,Fragile Solid,0.79,8,0.58,0.15,10.13,7,44,4
7908,Luxury & Specialty Items,Premium Perfume,Liquid,2.78,3,0.54,0.91,11.4,6,48,4
7909,Luxury & Specialty Items,Artwork,Highly Fragile Solid,1.99,9,0.55,0.15,5.5,9,28,1
7910,Cosmetics,Makeup Powder,Powder,22.02,3,0.73,0.28,15.22,6,5,1
7911,Agriculture & Raw Materials,Animal Feed,Granular Solid,22.91,4,0.79,0.21,28.78,4,45,3
7912,Pharmaceuticals & Healthcare,Injectable,Liquid (Sterile),8.51,5,0.56,0.76,5.55,6,38,3
7913,E-commerce & Logistics Goods,Kitchenware,Fragile Solid,0.06,8,0.34,0.24,7.96,6,55,4
7914,Luxury & Specialty Items,Jewelry,Solid (Fragile),4.28,9,0.39,0.23,2.69,8,51,5
7915,Agriculture & Raw Materials,Animal Feed,Granular Solid,21.26,3,0.86,0.11,19.53,4,71,2
7916,Chemical Products,Lubricant,Liquid,2.35,3,0.43,0.92,4.97,7,34,3
7917,Pharmaceuticals & Healthcare,Medical Device,Solid (Fragile),3.93,8,0.24,0.22,5.5,9,32,5
7918,Electronics & Consumer Goods,Laptop,Solid (Fragile),3.99,9,0.28,0.12,8.75,8,21,3
7919,Luxury & Specialty Items,Artwork,Highly Fragile Solid,4.43,9,0.42,0.21,5.61,3,8,2
7920,E-commerce & Logistics Goods,Books,Solid,9.94,6,0.52,0.09,4.97,4,28,1
7921,Electronics & Consumer Goods,Power Bank,Solid (Battery Risk),14.76,2,0.38,0.19,23.53,8,36,4
7922,Chemical Products,Pesticide Liquid,Liquid,0.14,5,0.69,0.82,12.41,8,46,1
7923,Automotive Parts & Accessories,Car Battery,Solid (Hazardous),11.06,6,0.24,0.15,2.83,5,53,4
7924,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,5.45,3,0.2,0.21,27.73,8,66,1
7925,Agriculture & Raw Materials,Animal Feed,Granular Solid,23.75,5,0.73,0.26,15.88,6,8,2
7926,Clothing & Textiles,Fabric Roll,Solid (Roll Form),0.32,4,0.26,0.24,28.78,9,61,3
7927,Electronics & Consumer Goods,Tablet,Solid (Fragile),3.95,8,0.3,0.14,12.47,6,17,5
7928,Electronics & Consumer Goods,Headphones,Solid,13.49,5,0.45,0.15,14.21,5,43,1
7929,Electronics & Consumer Goods,Smartphone,Solid (Fragile),0.76,9,0.6,0.16,8.82,5,26,5
7930,Agriculture & Raw Materials,Animal Feed,Granular Solid,10.56,3,0.73,0.12,36.86,9,50,2
7931,Electronics & Consumer Goods,Home Appliance,Solid,11.66,6,0.24,0.07,22.38,9,56,4
7932,Automotive Parts & Accessories,Spare Part,Solid,10.24,2,0.29,0.22,34.86,5,22,3
7933,Cosmetics,Makeup Powder,Powder,10.05,6,0.93,0.17,23.39,5,56,2
7934,Chemical Products,Fertilizer,Granular Solid,19.78,6,0.95,0.25,7.69,5,11,2
7935,Electronics & Consumer Goods,Tablet,Solid (Fragile),1.35,9,0.52,0.12,8.85,8,65,4
7936,Food & Beverages,Dry Grains,Granular Solid,10.19,6,0.81,0.05,8.28,8,33,1
7937,Cosmetics,Nail Polish,Liquid (Flammable),3.69,5,0.49,0.77,22.99,3,16,1
7938,Pharmaceuticals & Healthcare,Injectable,Liquid (Sterile),4.72,5,0.45,1,24.06,8,4,1
7939,Agriculture & Raw Materials,Seeds,Granular Solid,13.67,6,0.84,0.22,10.87,7,50,1
7940,Clothing & Textiles,Fabric Roll,Solid (Roll Form),4.27,4,0.4,0.11,6.81,5,60,3
7941,Electronics & Consumer Goods,Tablet,Solid (Fragile),4.68,8,0.22,0.07,1.68,4,25,1
7942,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,12.17,6,0.58,0.27,10.98,8,67,2
7943,Agriculture & Raw Materials,Grains,Granular Solid,19.09,5,0.78,0.12,6.95,6,16,5
7944,Chemical Products,Adhesive,Viscous Liquid,2.55,5,0.72,0.73,6.17,3,25,5
7945,Food & Beverages,Frozen Food,Solid (Temp-Sensitive),6.88,5,0.48,0.07,21.58,9,25,5
7946,Agriculture & Raw Materials,Grains,Granular Solid,24.7,6,0.85,0.19,11.3,8,32,1
7947,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,1.74,4,0.45,0.05,25.34,5,20,5
7948,Chemical Products,Chemical Powder,Powder,12.41,2,0.98,0.29,26.18,9,61,1
7949,Chemical Products,Adhesive,Viscous Liquid,8.16,5,0.48,0.96,4.35,4,28,4
7950,Chemical Products,Pesticide Powder,Powder,22.39,2,0.78,0.13,7.99,5,24,5
7951,Automotive Parts & Accessories,Spare Part,Solid,6.92,5,0.3,0.29,25.42,7,22,1
7952,Food & Beverages,Flour,Powder,5.06,5,0.77,0.3,25.49,6,19,3
7953,Chemical Products,Paint,Liquid,8.72,3,0.5,0.73,30.17,6,19,3
7954,Electronics & Consumer Goods,Tablet,Solid (Fragile),1.4,9,0.46,0.28,4.5,8,48,4
7955,Pharmaceuticals & Healthcare,Syrup,Liquid,3.16,4,0.78,0.71,21.07,4,16,4
7956,Luxury & Specialty Items,Watch,Solid (Fragile),1.98,7,0.41,0.3,10.17,6,7,3
7957,Food & Beverages,Juice,Liquid,5.5,5,0.45,0.8,9.53,7,3,1
7958,Clothing & Textiles,T-shirt,Solid (Flexible),6.74,3,0.23,0.13,25.82,8,33,1
7959,Clothing & Textiles,Jeans,Solid (Flexible),4.22,5,0.35,0.08,3.83,7,53,3
7960,Automotive Parts & Accessories,Brake Fluid,Liquid,3.66,3,0.4,0.97,19.37,6,25,2
7961,Luxury & Specialty Items,Jewelry,Solid (Fragile),1.83,7,0.26,0.29,7.21,8,5,5
7962,Pharmaceuticals & Healthcare,Powder Medicine,Powder,0.68,4,0.83,0.2,21.58,4,39,5
7963,Chemical Products,Pesticide Granular,Granular Solid,5.8,3,0.92,0.29,30.52,9,19,5
7964,E-commerce & Logistics Goods,Home Decor,Fragile Solid,1.02,8,0.32,0.13,9.74,3,14,1
7965,Clothing & Textiles,T-shirt,Solid (Flexible),2.02,3,0.23,0.12,13.6,9,19,2
7966,Electronics & Consumer Goods,Home Appliance,Solid,5.67,5,0.48,0.2,17.94,8,58,2
7967,Food & Beverages,Flour,Powder,13.21,4,0.95,0.09,9.39,6,68,3
7968,Pharmaceuticals & Healthcare,Medical Device,Solid (Fragile),2.8,9,0.39,0.1,6.74,6,36,3
7969,Pharmaceuticals & Healthcare,Syrup,Liquid,1.42,5,0.74,1,23.65,9,50,4
7970,Luxury & Specialty Items,Jewelry,Solid (Fragile),1.42,7,0.4,0.1,14.44,5,20,4
7971,Clothing & Textiles,Fabric Roll,Solid (Roll Form),11.49,5,0.32,0.19,6.88,9,51,1
7972,Luxury & Specialty Items,Jewelry,Solid (Fragile),1.56,8,0.52,0.22,12.65,3,7,2
7973,Pharmaceuticals & Healthcare,Syrup,Liquid,1.56,4,0.42,0.72,5.38,3,52,1
7974,Pharmaceuticals & Healthcare,Powder Medicine,Powder,19.42,4,0.96,0.07,5.43,3,44,1
7975,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,2.09,6,0.33,0.22,9.89,4,61,4
7976,Chemical Products,Paint,Liquid,9.52,4,0.73,0.84,5.15,4,59,5
7977,Pharmaceuticals & Healthcare,Injectable,Liquid (Sterile),2.86,5,0.52,0.8,7.75,6,40,1
7978,Cosmetics,Lotion,Liquid,3.73,5,0.58,0.78,29.01,5,64,2
7979,Chemical Products,Fertilizer,Granular Solid,23.62,5,0.88,0.07,18.34,8,25,5
7980,E-commerce & Logistics Goods,Home Decor,Fragile Solid,2.96,9,0.37,0.27,7.41,9,20,5
7981,Food & Beverages,Biscuits,Fragile Solid,1.53,8,0.35,0.08,6.66,9,26,2
7982,Food & Beverages,Frozen Food,Solid (Temp-Sensitive),13.55,6,0.3,0.24,18.02,9,54,3
7983,Electronics & Consumer Goods,Tablet,Solid (Fragile),1.5,7,0.47,0.27,19.02,6,31,2
7984,Luxury & Specialty Items,Jewelry,Solid (Fragile),1.97,7,0.55,0.13,13.03,8,38,4
7985,Clothing & Textiles,Jeans,Solid (Flexible),8.73,2,0.35,0.13,20,6,18,5
7986,Chemical Products,Adhesive,Viscous Liquid,8.27,4,0.76,0.72,30.79,4,42,3
7987,Chemical Products,Pesticide Granular,Granular Solid,14.47,4,0.71,0.12,21.52,4,5,1
7988,Luxury & Specialty Items,Premium Perfume,Liquid,1.33,5,0.52,0.88,7.51,3,57,1
7989,Chemical Products,Paint,Liquid,8,4,0.7,0.95,10.2,8,50,1
7990,Electronics & Consumer Goods,Laptop,Solid (Fragile),2.91,9,0.21,0.19,3.23,4,10,1
7991,Clothing & Textiles,Bedding,Compressible Solid,3.52,4,0.4,0.18,12.37,8,17,4
7992,Automotive Parts & Accessories,Engine Oil,Liquid,2.76,5,0.64,0.83,9.5,4,18,2
7993,Electronics & Consumer Goods,Headphones,Solid,7.43,5,0.26,0.2,11.63,9,28,1
7994,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,5.23,4,0.22,0.16,4.96,6,16,1
7995,Pharmaceuticals & Healthcare,Injectable,Liquid (Sterile),8.82,5,0.51,0.71,25.68,6,19,1
7996,Automotive Parts & Accessories,Car Battery,Solid (Hazardous),7.73,3,0.53,0.15,5.47,7,11,5
7997,Automotive Parts & Accessories,Engine Oil,Liquid,6.52,4,0.57,0.93,4.04,9,10,2
7998,Electronics & Consumer Goods,Smartphone,Solid (Fragile),3.45,9,0.5,0.14,1.84,6,67,1
7999,Pharmaceuticals & Healthcare,Tablets,Solid,11.4,3,0.29,0.09,35.31,6,7,4
8000,Clothing & Textiles,Jeans,Solid (Flexible),11.27,3,0.48,0.24,29.55,7,7,3
8001,Electronics & Consumer Goods,Laptop,Solid (Fragile),3.09,7,0.59,0.14,15.39,7,38,4
8002,Clothing & Textiles,T-shirt,Solid (Flexible),7.34,5,0.43,0.19,21.4,3,7,4
8003,Food & Beverages,Milk,Liquid,8.2,4,0.67,0.91,33.89,4,53,1
8004,Luxury & Specialty Items,Watch,Solid (Fragile),2.28,8,0.33,0.26,12.59,6,52,2
8005,Pharmaceuticals & Healthcare,Powder Medicine,Powder,23.52,3,0.77,0.09,37.01,5,49,4
8006,Agriculture & Raw Materials,Raw Cotton,Compressible Solid,2.76,2,0.56,0.11,8.56,3,21,5
8007,Luxury & Specialty Items,Jewelry,Solid (Fragile),4.69,9,0.22,0.11,2.68,3,57,3
8008,Agriculture & Raw Materials,Animal Feed,Granular Solid,3.17,5,0.76,0.29,21.01,5,25,5
