product_id,product_category_name,product_weight_kg,product_volume_inch,length_inch,width_inch,height_inch,final_category
P018761,Industrial Equipment Part,21.97,36095.82,22.19,46.41,35.05,Industrial Goods
P018762,Industrial Equipment Part,71.32,29275.32,58.3,23.28,21.57,Industrial Goods
P018763,Packaged Snack Box,2.39,202.06,5.26,5.48,7.01,Food & Beverages
P018764,Personal Care Product,1.23,58.84,3.45,4.17,4.09,Personal Care
P018765,Consumer Electronic Device,11.9,3787.85,46.92,5.4,14.95,Electronics
P018766,Folded Apparel,3.02,274.84,11.07,13.87,1.79,Apparel & Fashion
P018767,Personal Care Product,1.7,232.19,8.58,5.03,5.38,Personal Care
P018768,Industrial Equipment Part,21.4,5500,21.2,26.1,9.94,Industrial Goods
P018769,Packaged Snack Box,0.86,107.98,4.14,11.44,2.28,Food & Beverages
P018770,Toy Action Figure,0.62,369.61,11.15,5.59,5.93,Toys
P018771,Folded Apparel,0.99,540.57,12.35,8.29,5.28,Apparel & Fashion
P018772,Toy Action Figure,0.24,230.36,9.02,6.94,3.68,Toys
P018773,Packaged Snack Box,3.45,325.57,6.19,5.97,8.81,Food & Beverages
P018774,Packaged Snack Box,4.17,447.14,13.16,4.91,6.92,Food & Beverages
P018775,Toy Action Figure,0.83,92.58,8.01,3.84,3.01,Toys
P018776,Cosmetic Kit,1.87,165.2,8.01,6.74,3.06,Cosmetics & Beauty
P018777,Packaged Snack Box,2.94,740.31,10.41,8.62,8.25,Food & Beverages
P018778,Medicine Box,0.78,62.18,6.11,2.65,3.84,Pharmaceuticals
P018779,Home Utility Item,11.59,6460.92,13.92,22.73,20.42,Home & Living
P018780,Personal Care Product,1.61,161.37,4.27,4.94,7.65,Personal Care
P018781,Toy Action Figure,0.26,101.43,4.07,5.85,4.26,Toys
P018782,Home Utility Item,9.85,4012.33,30.29,9.74,13.6,Home & Living
P018783,Home Utility Item,10.68,4472.33,14.27,16.6,18.88,Home & Living
P018784,Folded Apparel,1.32,590.93,11.83,8.92,5.6,Apparel & Fashion
P018785,Toy Action Figure,1.31,58.7,8.48,3.36,2.06,Toys
P018786,Toy Action Figure,0.66,71.82,5.54,3.35,3.87,Toys
P018787,Personal Care Product,0.92,160.62,5.45,3.07,9.6,Personal Care
P018788,Packaged Snack Box,2.95,1126.36,11.79,9.65,9.9,Food & Beverages
P018789,Home Utility Item,4.1,7612.18,31.03,12.44,19.72,Home & Living
P018790,Home Utility Item,12.31,1410.01,22.61,11.57,5.39,Home & Living
P018791,Home Utility Item,6.19,15629.67,33.41,28.63,16.34,Home & Living
P018792,Medicine Box,0.4,53.47,6.44,2.74,3.03,Pharmaceuticals
P018793,Toy Action Figure,1.18,166.72,10.75,7.18,2.16,Toys
P018794,Consumer Electronic Device,16.46,182.87,3.32,7.2,7.65,Electronics
P018795,Consumer Electronic Device,3.75,232.74,18.4,18.07,0.7,Electronics
P018796,Toy Action Figure,0.43,69.61,4.55,7.32,2.09,Toys
P018797,Industrial Equipment Part,77.63,20015.08,43.09,33.88,13.71,Industrial Goods
P018798,Folded Apparel,3.91,496.95,16.97,11.22,2.61,Apparel & Fashion
P018799,Medicine Box,0.75,56.57,6.36,4.08,2.18,Pharmaceuticals
P018800,Home Utility Item,5.02,5049.93,35.88,25.59,5.5,Home & Living
P018801,Home Utility Item,13.55,1383.65,14.85,7.46,12.49,Home & Living
P018802,Cosmetic Kit,2.23,259.31,8.41,8.71,3.54,Cosmetics & Beauty
P018803,Folded Apparel,3.83,433.47,11.17,10.46,3.71,Apparel & Fashion
P018804,Medicine Box,0.47,84.81,7.23,5.75,2.04,Pharmaceuticals
P018805,Industrial Equipment Part,68.63,7697.29,24.75,8.32,37.38,Industrial Goods
P018806,Personal Care Product,1.04,363.87,7.34,5.98,8.29,Personal Care
P018807,Cosmetic Kit,2.9,82.59,3.05,4.87,5.56,Cosmetics & Beauty
P018808,Toy Action Figure,0.35,40.38,7.91,4.02,1.27,Toys
P018809,Cosmetic Kit,0.72,287.61,8.17,5.79,6.08,Cosmetics & Beauty
P018810,Home Utility Item,4.6,12707.08,23.19,23.68,23.14,Home & Living
P018811,Personal Care Product,0.77,122.91,5.77,6.72,3.17,Personal Care
P018812,Personal Care Product,1.47,189.72,5.46,4.76,7.3,Personal Care
P018813,Industrial Equipment Part,53.23,12712.05,20.98,42.7,14.19,Industrial Goods
P018814,Cosmetic Kit,1.29,553.01,9.5,9.59,6.07,Cosmetics & Beauty
P018815,Home Utility Item,11.59,2210.14,24.31,9.5,9.57,Home & Living
P018816,Medicine Box,0.14,104.11,6.83,3.83,3.98,Pharmaceuticals
P018817,Home Utility Item,4.91,5211.37,18.61,27.03,10.36,Home & Living
P018818,Folded Apparel,2.01,288.83,9.1,13.28,2.39,Apparel & Fashion
P018819,Cosmetic Kit,0.37,375.45,8.2,5.87,7.8,Cosmetics & Beauty
P018820,Medicine Box,0.85,59.01,5.62,5.25,2,Pharmaceuticals
P018821,Folded Apparel,3.68,97.61,8.95,8.2,1.33,Apparel & Fashion
P018822,Folded Apparel,3.69,367.69,13.35,12.08,2.28,Apparel & Fashion
P018823,Packaged Snack Box,2.8,561.89,9.32,11.44,5.27,Food & Beverages
P018824,Consumer Electronic Device,6.98,2930.76,7.62,27.79,13.84,Electronics
P018825,Home Utility Item,9.23,2568.71,29.83,13.33,6.46,Home & Living
P018826,Toy Action Figure,0.19,142.07,7.13,4.05,4.92,Toys
P018827,Consumer Electronic Device,5.42,645.68,12.82,5.64,8.93,Electronics
P018828,Personal Care Product,0.32,168.35,6.07,4.79,5.79,Personal Care
P018829,Medicine Box,0.65,18.82,4.13,2.56,1.78,Pharmaceuticals
P018830,Folded Apparel,1.66,181.34,9.69,11.77,1.59,Apparel & Fashion
P018831,Cosmetic Kit,2.46,182.66,4.95,6.15,6,Cosmetics & Beauty
P018832,Cosmetic Kit,1.97,158.81,6.53,9.39,2.59,Cosmetics & Beauty
P018833,Toy Action Figure,1.4,78.41,4.36,6.89,2.61,Toys
P018834,Home Utility Item,18.76,2152.48,17.25,6.94,17.98,Home & Living
P018835,Industrial Equipment Part,14.68,23082.97,59.36,10.85,35.84,Industrial Goods
P018836,Medicine Box,0.08,24.72,4.25,3.25,1.79,Pharmaceuticals
P018837,Folded Apparel,2.05,788.68,16.91,8.8,5.3,Apparel & Fashion
P018838,Home Utility Item,14.8,2062.41,18.3,11.5,9.8,Home & Living
P018839,Personal Care Product,0.92,833.41,11.26,7.67,9.65,Personal Care
P018840,Toy Action Figure,0.81,193.02,9.91,5.25,3.71,Toys
P018841,Consumer Electronic Device,3.51,467.91,9.36,11.31,4.42,Electronics
P018842,Industrial Equipment Part,75.11,17697.33,49.39,38.99,9.19,Industrial Goods
P018843,Industrial Equipment Part,66.89,3648.16,29.72,8.59,14.29,Industrial Goods
P018844,Consumer Electronic Device,20.97,3699.94,33.36,7.55,14.69,Electronics
P018845,Packaged Snack Box,4.97,157.56,12.25,5.45,2.36,Food & Beverages
P018846,Toy Action Figure,0.83,175.35,6.33,6.84,4.05,Toys
P018847,Toy Action Figure,0.86,434.69,10.87,7.72,5.18,Toys
P018848,Toy Action Figure,0.57,163.77,5.65,7.49,3.87,Toys
P018849,Industrial Equipment Part,76.14,4686.52,6.47,32.88,22.03,Industrial Goods
P018850,Home Utility Item,5.06,482.13,10.88,7.68,5.77,Home & Living
P018851,Packaged Snack Box,1.09,130.64,5.66,4.72,4.89,Food & Beverages
P018852,Folded Apparel,0.95,406.32,11.03,8.15,4.52,Apparel & Fashion
P018853,Personal Care Product,1.39,343.58,6.39,6.11,8.8,Personal Care
P018854,Industrial Equipment Part,8.04,11412.52,15.39,20.08,36.93,Industrial Goods
P018855,Cosmetic Kit,2.44,253.2,5.02,7.31,6.9,Cosmetics & Beauty
P018856,Consumer Electronic Device,9.51,156.04,6.5,16.22,1.48,Electronics
P018857,Industrial Equipment Part,28.71,2780.18,6.16,46.29,9.75,Industrial Goods
P018858,Industrial Equipment Part,73.74,2780.58,34.36,12.45,6.5,Industrial Goods
P018859,Folded Apparel,0.83,372.25,14.29,7.87,3.31,Apparel & Fashion
P018860,Folded Apparel,1.62,612.55,17.05,12.74,2.82,Apparel & Fashion
P018861,Folded Apparel,3.97,491.68,10.19,11.3,4.27,Apparel & Fashion
P018862,Medicine Box,0.73,37.58,4.13,3.46,2.63,Pharmaceuticals
P018863,Toy Action Figure,1.42,65.8,5.57,2.76,4.28,Toys
P018864,Home Utility Item,5.58,6914.29,22.37,18.42,16.78,Home & Living
P018865,Folded Apparel,1.5,293.4,12.8,7.77,2.95,Apparel & Fashion
P018866,Consumer Electronic Device,19.42,337.2,3.43,20.27,4.85,Electronics
P018867,Folded Apparel,0.71,562.82,14.17,7.08,5.61,Apparel & Fashion
P018868,Home Utility Item,2.19,15095.79,28.17,24.89,21.53,Home & Living
P018869,Medicine Box,0.94,42.37,4.97,4.9,1.74,Pharmaceuticals
P018870,Cosmetic Kit,0.2,300.44,8.02,4.84,7.74,Cosmetics & Beauty
P018871,Packaged Snack Box,1.1,135.6,4.22,9.26,3.47,Food & Beverages
P018872,Home Utility Item,10.69,580.09,14.06,9.23,4.47,Home & Living
P018873,Industrial Equipment Part,8.55,15138.8,22.88,20.02,33.05,Industrial Goods
P018874,Packaged Snack Box,1.1,664.71,8.91,7.82,9.54,Food & Beverages
P018875,Personal Care Product,1.66,76.89,3.77,5.15,3.96,Personal Care
P018876,Medicine Box,0.38,49.49,6.74,2.67,2.75,Pharmaceuticals
P018877,Consumer Electronic Device,3.99,11483.71,29.34,27.7,14.13,Electronics
P018878,Industrial Equipment Part,46.62,21380.54,42.25,29.49,17.16,Industrial Goods
P018879,Cosmetic Kit,1.34,278.64,9,9.86,3.14,Cosmetics & Beauty
P018880,Home Utility Item,3.8,9688.82,33.34,28.83,10.08,Home & Living
P018881,Cosmetic Kit,2.29,262.28,9.88,4.99,5.32,Cosmetics & Beauty
P018882,Cosmetic Kit,2.19,274.2,7.74,4.49,7.89,Cosmetics & Beauty
P018883,Toy Action Figure,0.57,278.4,9.05,6.02,5.11,Toys
P018884,Toy Action Figure,1,57.92,4.86,6.05,1.97,Toys
P018885,Medicine Box,0.61,66.33,4.1,4.42,3.66,Pharmaceuticals
P018886,Personal Care Product,1.98,187.25,11.8,5.22,3.04,Personal Care
P018887,Cosmetic Kit,2.63,85,3.3,9.54,2.7,Cosmetics & Beauty
P018888,Cosmetic Kit,2.74,60.68,4.89,3.76,3.3,Cosmetics & Beauty
P018889,Packaged Snack Box,2.59,751.81,10.15,8.86,8.36,Food & Beverages
P018890,Personal Care Product,1.31,76.71,4.33,5.12,3.46,Personal Care
P018891,Toy Action Figure,0.22,73.12,6.68,3.21,3.41,Toys
P018892,Folded Apparel,1.71,689.11,13.13,9.81,5.35,Apparel & Fashion
P018893,Folded Apparel,1.84,969.47,15.61,12.13,5.12,Apparel & Fashion
P018894,Folded Apparel,3,380.43,12.43,8.82,3.47,Apparel & Fashion
P018895,Industrial Equipment Part,17.5,13511.88,50.52,7.96,33.6,Industrial Goods
P018896,Folded Apparel,1.98,683.88,17.55,11.99,3.25,Apparel & Fashion
P018897,Folded Apparel,3.76,579.58,8.57,11.62,5.82,Apparel & Fashion
P018898,Cosmetic Kit,1.51,152.01,3.49,6.98,6.24,Cosmetics & Beauty
P018899,Folded Apparel,3.52,775.59,12.28,12.24,5.16,Apparel & Fashion
P018900,Cosmetic Kit,1.24,251.74,6.08,6.5,6.37,Cosmetics & Beauty
P018901,Folded Apparel,3.37,233.59,17.6,11.06,1.2,Apparel & Fashion
P018902,Toy Action Figure,0.26,214.34,10.86,7.31,2.7,Toys
P018903,Personal Care Product,0.22,226.79,5.57,7.43,5.48,Personal Care
P018904,Medicine Box,0.98,26.86,5.36,3.58,1.4,Pharmaceuticals
P018905,Personal Care Product,1.26,340.8,11.05,3.86,7.99,Personal Care
P018906,Industrial Equipment Part,20.09,16002.18,27.1,16.24,36.36,Industrial Goods
P018907,Cosmetic Kit,1.1,412.91,9.81,5.92,7.11,Cosmetics & Beauty
P018908,Cosmetic Kit,1.21,515.08,9.65,8.34,6.4,Cosmetics & Beauty
P018909,Toy Action Figure,0.54,170.05,10.3,6.5,2.54,Toys
P018910,Personal Care Product,0.72,183.3,8.8,7.63,2.73,Personal Care
P018911,Folded Apparel,0.95,388.79,8.34,12.14,3.84,Apparel & Fashion
P018912,Packaged Snack Box,1.52,371.34,8.9,9.17,4.55,Food & Beverages
P018913,Toy Action Figure,0.81,60.12,5.86,2.85,3.6,Toys
P018914,Personal Care Product,1.82,116.95,6.94,4.4,3.83,Personal Care
P018915,Toy Action Figure,0.83,46.46,5.98,3.32,2.34,Toys
P018916,Industrial Equipment Part,78.79,28221.78,22.7,36.12,34.42,Industrial Goods
P018917,Consumer Electronic Device,21.48,2844.85,17.13,23.93,6.94,Electronics
P018918,Packaged Snack Box,3.38,276.73,6.06,10.77,4.24,Food & Beverages
P018919,Packaged Snack Box,3.18,258.74,6.57,8.91,4.42,Food & Beverages
P018920,Personal Care Product,0.63,171.29,5.28,4.01,8.09,Personal Care
P018921,Packaged Snack Box,1.95,449.91,13.54,9.23,3.6,Food & Beverages
P018922,Consumer Electronic Device,4.18,1399.22,18.55,24.57,3.07,Electronics
P018923,Packaged Snack Box,4.08,802.34,11.51,10.03,6.95,Food & Beverages
P018924,Industrial Equipment Part,16.93,43257.93,42.34,33,30.96,Industrial Goods
P018925,Home Utility Item,3.57,4894.55,21.44,16.26,14.04,Home & Living
P018926,Home Utility Item,19.39,3736.6,39.25,6.8,14,Home & Living
P018927,Cosmetic Kit,0.38,236.68,6.77,8.74,4,Cosmetics & Beauty
P018928,Folded Apparel,1.84,778.73,10.75,13.39,5.41,Apparel & Fashion
P018929,Toy Action Figure,1.31,75.28,8.01,5.08,1.85,Toys
P018930,Cosmetic Kit,0.96,39.2,3.07,6.29,2.03,Cosmetics & Beauty
P018931,Packaged Snack Box,2.06,866.08,12.97,10.65,6.27,Food & Beverages
P018932,Folded Apparel,3.46,430.07,16.99,6.86,3.69,Apparel & Fashion
P018933,Home Utility Item,11.67,3461.88,20.79,6.78,24.56,Home & Living
P018934,Toy Action Figure,0.58,97.18,4.65,5,4.18,Toys
P018935,Consumer Electronic Device,4.63,10991.35,35.15,26.59,11.76,Electronics
P018936,Folded Apparel,2.85,344.47,11.84,7.8,3.73,Apparel & Fashion
P018937,Industrial Equipment Part,66.43,16433.39,32.7,43.7,11.5,Industrial Goods
P018938,Cosmetic Kit,2.04,137.95,9.19,6.47,2.32,Cosmetics & Beauty
P018939,Packaged Snack Box,3.53,147.24,9.53,5,3.09,Food & Beverages
P018940,Packaged Snack Box,1.63,272.15,5.12,9.04,5.88,Food & Beverages
P018941,Toy Action Figure,1.16,302.19,11.79,7.22,3.55,Toys
P018942,Packaged Snack Box,1.77,311.78,13.41,6.2,3.75,Food & Beverages
P018943,Packaged Snack Box,2.46,717.35,12.82,7.11,7.87,Food & Beverages
P018944,Toy Action Figure,0.63,30.95,5.25,4.57,1.29,Toys
P018945,Folded Apparel,3.19,309.31,12.41,13.4,1.86,Apparel & Fashion
P018946,Industrial Equipment Part,21.39,5930.51,12.41,14.99,31.88,Industrial Goods
P018947,Home Utility Item,15.43,4298.28,23.78,14.3,12.64,Home & Living
P018948,Toy Action Figure,1.09,71.28,5.5,7.16,1.81,Toys
P018949,Home Utility Item,15.48,4586.62,27.93,18.64,8.81,Home & Living
P018950,Cosmetic Kit,0.68,155.15,7.09,3.49,6.27,Cosmetics & Beauty
P018951,Personal Care Product,0.28,385.04,7.62,7.81,6.47,Personal Care
P018952,Industrial Equipment Part,34.2,3109.05,17.49,22.53,7.89,Industrial Goods
P018953,Cosmetic Kit,1.13,45.93,4.35,4.31,2.45,Cosmetics & Beauty
P018954,Folded Apparel,2.19,479.76,12.96,8.19,4.52,Apparel & Fashion
P018955,Packaged Snack Box,4,402.49,10.44,4.26,9.05,Food & Beverages
P018956,Toy Action Figure,0.82,111.7,7.83,3.93,3.63,Toys
P018957,Folded Apparel,2.05,697.81,15.26,10.23,4.47,Apparel & Fashion
P018958,Packaged Snack Box,4.44,568.76,11.76,10.7,4.52,Food & Beverages
P018959,Medicine Box,0.52,25.3,6.15,3.07,1.34,Pharmaceuticals
P018960,Industrial Equipment Part,4.47,39359.57,31.48,44.4,28.16,Industrial Goods
P018961,Folded Apparel,2.81,255.52,12.57,12.32,1.65,Apparel & Fashion
P018962,Folded Apparel,0.52,384.74,17,8.29,2.73,Apparel & Fashion
P018963,Cosmetic Kit,0.79,171.11,5.29,6.38,5.07,Cosmetics & Beauty
P018964,Industrial Equipment Part,61.62,1501.71,13.95,6.56,16.41,Industrial Goods
P018965,Folded Apparel,3.1,311.26,15.59,7.03,2.84,Apparel & Fashion
P018966,Folded Apparel,3.94,319.67,16.19,8.66,2.28,Apparel & Fashion
P018967,Folded Apparel,2.89,1016.3,16.78,10.57,5.73,Apparel & Fashion
P018968,Cosmetic Kit,0.32,72.15,3.1,5.4,4.31,Cosmetics & Beauty
P018969,Medicine Box,0.66,60.85,5.97,3.64,2.8,Pharmaceuticals
P018970,Home Utility Item,11.96,8917.9,38,21.01,11.17,Home & Living
P018971,Consumer Electronic Device,3.76,2757.75,39.45,10.25,6.82,Electronics
P018972,Cosmetic Kit,1.02,131.74,6.65,5.66,3.5,Cosmetics & Beauty
P018973,Personal Care Product,1.01,181.26,5.79,7.58,4.13,Personal Care
P018974,Home Utility Item,12.91,5074.82,14.17,28.72,12.47,Home & Living
P018975,Industrial Equipment Part,11.18,18281.79,45.36,10.97,36.74,Industrial Goods
P018976,Toy Action Figure,0.77,28.24,6.32,3.06,1.46,Toys
P018977,Packaged Snack Box,1.77,287.18,12.67,6.21,3.65,Food & Beverages
P018978,Cosmetic Kit,2.2,307.6,5.54,8.97,6.19,Cosmetics & Beauty
P018979,Personal Care Product,0.75,147.66,4.13,6.56,5.45,Personal Care
P018980,Medicine Box,0.82,32.37,4.07,3.37,2.36,Pharmaceuticals
P018981,Cosmetic Kit,1.07,133.09,6.73,9.03,2.19,Cosmetics & Beauty
P018982,Cosmetic Kit,0.53,94.93,4.72,3.65,5.51,Cosmetics & Beauty
P018983,Cosmetic Kit,0.36,65.08,7.55,3.29,2.62,Cosmetics & Beauty
P018984,Cosmetic Kit,1.81,202.99,7.24,5.29,5.3,Cosmetics & Beauty
P018985,Personal Care Product,1.96,26.13,3.62,3.47,2.08,Personal Care
P018986,Packaged Snack Box,3.57,216.55,8.29,11.82,2.21,Food & Beverages
P018987,Personal Care Product,1.26,433.68,11.26,6.71,5.74,Personal Care
P018988,Personal Care Product,1.29,500.85,8.44,7.86,7.55,Personal Care
P018989,Consumer Electronic Device,0.4,608.95,14.65,3.32,12.52,Electronics
P018990,Cosmetic Kit,0.91,166.37,8.26,7.46,2.7,Cosmetics & Beauty
P018991,Packaged Snack Box,3.42,518.99,7.84,11.22,5.9,Food & Beverages
P018992,Home Utility Item,17.34,8039.5,13.72,29.79,19.67,Home & Living
P018993,Medicine Box,0.46,85.25,7.59,5.76,1.95,Pharmaceuticals
P018994,Medicine Box,0.32,10.15,3.17,2.27,1.41,Pharmaceuticals
P018995,Home Utility Item,0.91,4375.34,28.11,10.22,15.23,Home & Living
P018996,Folded Apparel,1.61,355.46,9.5,10.14,3.69,Apparel & Fashion
P018997,Packaged Snack Box,4.74,666.38,7.85,10.24,8.29,Food & Beverages
P018998,Cosmetic Kit,2.49,54.53,4.71,4.65,2.49,Cosmetics & Beauty
P018999,Industrial Equipment Part,53.07,18314.8,57.96,20.68,15.28,Industrial Goods
P019000,Cosmetic Kit,2.82,121.66,3.58,6.34,5.36,Cosmetics & Beauty
P019001,Cosmetic Kit,2.99,156.53,6.52,4.95,4.85,Cosmetics & Beauty
P019002,Toy Action Figure,0.98,249.03,10.75,4.95,4.68,Toys
P019003,Industrial Equipment Part,37.18,16584.64,42.26,16.13,24.33,Industrial Goods
P019004,Personal Care Product,0.56,611.04,9.53,7.18,8.93,Personal Care
P019005,Packaged Snack Box,3.97,640.46,10.97,6.68,8.74,Food & Beverages
P019006,Home Utility Item,2.26,4891.49,20.74,18.6,12.68,Home & Living
P019007,Toy Action Figure,0.95,26.25,6.47,3.22,1.26,Toys
P019008,Toy Action Figure,0.27,37.07,5.62,4.58,1.44,Toys
P019009,Consumer Electronic Device,18.34,2108.86,7.07,20.25,14.73,Electronics
P019010,Personal Care Product,1.37,374.16,8.56,6.2,7.05,Personal Care
P019011,Packaged Snack Box,1.73,125.95,5.82,5.71,3.79,Food & Beverages
P019012,Personal Care Product,0.66,201.23,3.58,6.88,8.17,Personal Care
P019013,Personal Care Product,1.35,73.56,3.06,3.98,6.04,Personal Care
P019014,Folded Apparel,0.25,236.18,10.81,8.67,2.52,Apparel & Fashion
P019015,Packaged Snack Box,2.84,432.68,9.43,9.91,4.63,Food & Beverages
P019016,Personal Care Product,1.69,361.74,6.96,6.18,8.41,Personal Care
P019017,Packaged Snack Box,0.46,344.25,6.18,8.97,6.21,Food & Beverages
P019018,Medicine Box,0.74,52.14,6.78,5.34,1.44,Pharmaceuticals
P019019,Packaged Snack Box,1.75,598.47,13.54,11.19,3.95,Food & Beverages
P019020,Consumer Electronic Device,14.74,3169.61,48.51,9.93,6.58,Electronics
P019021,Medicine Box,0.53,26.74,4.81,5.1,1.09,Pharmaceuticals
P019022,Folded Apparel,1.73,671.74,9.23,13.68,5.32,Apparel & Fashion
P019023,Toy Action Figure,0.27,26.2,3.93,5.42,1.23,Toys
P019024,Cosmetic Kit,0.61,288.11,9.94,5.5,5.27,Cosmetics & Beauty
P019025,Toy Action Figure,0.82,77.93,5.51,5.59,2.53,Toys
P019026,Home Utility Item,8.64,3849.92,22.91,9.81,17.13,Home & Living
P019027,Consumer Electronic Device,5.07,1146.41,9.64,19.4,6.13,Electronics
P019028,Consumer Electronic Device,18.19,2539.21,17.65,12.12,11.87,Electronics
P019029,Consumer Electronic Device,11.89,1799.25,24.33,14.82,4.99,Electronics
P019030,Home Utility Item,6.36,14270.91,20.76,29.72,23.13,Home & Living
P019031,Medicine Box,0.25,25.21,3.04,4.21,1.97,Pharmaceuticals
P019032,Packaged Snack Box,2.5,256.14,4.89,10.69,4.9,Food & Beverages
P019033,Home Utility Item,13.12,1042.28,10.45,13.57,7.35,Home & Living
P019034,Consumer Electronic Device,7.07,8101.81,49.32,28.87,5.69,Electronics
P019035,Packaged Snack Box,2.57,500.24,13.47,6.37,5.83,Food & Beverages
P019036,Home Utility Item,17.4,3040.87,12.86,9.62,24.58,Home & Living
P019037,Toy Action Figure,0.48,75.75,3.78,7.62,2.63,Toys
P019038,Home Utility Item,4.16,11820.02,35.82,23.86,13.83,Home & Living
P019039,Folded Apparel,1.19,792.26,15.56,10.37,4.91,Apparel & Fashion
P019040,Packaged Snack Box,2.95,817.1,9.51,10.66,8.06,Food & Beverages
P019041,Folded Apparel,3.29,163.46,11.39,11.39,1.26,Apparel & Fashion
P019042,Personal Care Product,1.6,395.74,7.87,5.65,8.9,Personal Care
P019043,Toy Action Figure,0.23,165.25,8.04,3.9,5.27,Toys
P019044,Industrial Equipment Part,22.66,1120.52,6.03,17.19,10.81,Industrial Goods
P019045,Folded Apparel,0.53,435.07,11.67,12.99,2.87,Apparel & Fashion
P019046,Consumer Electronic Device,13.38,4483.32,20.54,23.27,9.38,Electronics
P019047,Packaged Snack Box,2.24,375.14,11,4.35,7.84,Food & Beverages
P019048,Medicine Box,0.63,50.38,7.77,2.14,3.03,Pharmaceuticals
P019049,Cosmetic Kit,0.91,123.51,4.81,4.33,5.93,Cosmetics & Beauty
P019050,Home Utility Item,19.5,9979.37,20.84,26.21,18.27,Home & Living
P019051,Home Utility Item,11.19,11106.94,26.86,19.26,21.47,Home & Living
P019052,Personal Care Product,1.4,105.3,3.98,4.75,5.57,Personal Care
P019053,Toy Action Figure,0.6,216.07,10.76,4.67,4.3,Toys
P019054,Folded Apparel,1.02,450.6,9.16,11.18,4.4,Apparel & Fashion
P019055,Packaged Snack Box,2.19,439.68,5.45,8.51,9.48,Food & Beverages
P019056,Packaged Snack Box,3.36,334.43,9.2,10.66,3.41,Food & Beverages
P019057,Personal Care Product,1.26,177.73,3.81,7.61,6.13,Personal Care
P019058,Folded Apparel,3.15,468.61,9.81,8.41,5.68,Apparel & Fashion
P019059,Folded Apparel,2.21,651.79,13.18,10.26,4.82,Apparel & Fashion
P019060,Cosmetic Kit,0.56,119.24,4.52,4.58,5.76,Cosmetics & Beauty
P019061,Cosmetic Kit,1.93,265.75,4.1,8.31,7.8,Cosmetics & Beauty
P019062,Folded Apparel,3.68,479.81,9.47,10.34,4.9,Apparel & Fashion
P019063,Home Utility Item,9.5,1856.74,13.13,20.03,7.06,Home & Living
P019064,Personal Care Product,1.85,170.39,6.34,5.53,4.86,Personal Care
P019065,Packaged Snack Box,4.91,94.36,4.46,7.45,2.84,Food & Beverages
P019066,Home Utility Item,17.25,3888.37,34.91,12.12,9.19,Home & Living
P019067,Industrial Equipment Part,35.4,66149.46,59.12,33.42,33.48,Industrial Goods
P019068,Medicine Box,0.37,87.94,6.25,4.92,2.86,Pharmaceuticals
P019069,Cosmetic Kit,1.33,212.87,7.19,3.86,7.67,Cosmetics & Beauty
